popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0,193143,False,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,2.0
1,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,2.0
0,193143,False,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,2.0
0,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,2.0
0,194087,False,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,2.0
0,194087,False,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,2.0
0,360960,False,0.59,0.8,1,-5.044,0,0.0441,0.000653,0.905,0.0512,0.21,127.996,4,2.0
0,367786,False,0.698,0.931,11,-4.32,0,0.0595,0.0237,0.852,0.0767,0.0825,128.004,4,2.0
67,279429,False,0.644,0.423,11,-8.702,0,0.0324,0.464,0.0,0.11,0.509,131.903,4,2.0
67,221988,False,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,3,2.0
74,262248,False,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,2.0
82,200786,False,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,4,2.0
67,223999,False,0.65,0.551,0,-6.906,1,0.0274,0.405,0.0,0.219,0.294,102.934,4,2.0
69,238530,False,0.782,0.827,11,-4.219,0,0.0627,0.159,0.0,0.226,0.498,104.032,4,2.0
86,261922,False,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,2.0
67,205500,False,0.868,0.635,10,-6.352,0,0.227,0.164,0.0,0.0898,0.621,90.019,4,2.0
66,166391,False,0.743,0.922,7,-3.025,1,0.121,0.411,2.36e-06,0.287,0.873,96.933,4,2.0
66,218523,False,0.617,0.392,1,-9.295,1,0.193,0.381,0.0,0.1,0.313,84.499,4,2.0
6,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
4,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
79,207481,False,0.566,0.716,1,-5.733,1,0.0424,0.00691,0.0,0.37,0.45,81.068,4,2.0
67,252160,False,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,4,2.0
67,273188,False,0.651,0.562,9,-5.787,1,0.0302,0.601,0.0,0.121,0.607,81.029,4,2.0
2,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
3,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
4,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,2.0
67,188606,False,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,4,2.0
66,242005,False,0.752,0.452,0,-11.399,1,0.35,0.133,0.000194,0.236,0.833,99.684,4,2.0
3,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,2.0
5,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
6,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,2.0
3,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
5,187720,False,0.764,0.685,8,-5.548,0,0.0599,0.27,0.0,0.318,0.925,82.027,4,2.0
8,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
66,332702,False,0.556,0.521,6,-10.806,1,0.0321,0.641,0.000543,0.102,0.353,127.947,4,2.0
2,182506,False,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4,2.0
4,146426,False,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97e-06,0.313,0.538,159.933,4,2.0
7,166253,False,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,2.0
6,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,2.0
6,196373,False,0.673,0.664,4,-5.382,0,0.177,0.376,0.0,0.111,0.586,174.972,4,2.0
7,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
4,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,2.0
3,182506,False,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4,2.0
2,186066,False,0.821,0.602,9,-6.628,1,0.168,0.108,0.0,0.246,0.628,90.035,4,2.0
2,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,2.0
66,166391,False,0.802,0.929,7,-2.036,1,0.118,0.608,4.81e-06,0.157,0.828,96.969,4,2.0
3,187720,False,0.764,0.685,8,-5.548,0,0.0599,0.27,0.0,0.318,0.925,82.027,4,2.0
83,164952,False,0.759,0.459,8,-5.187,1,0.0948,0.00323,0.0,0.0788,0.695,109.997,4,2.0
3,186066,False,0.821,0.602,9,-6.628,1,0.168,0.108,0.0,0.246,0.628,90.035,4,2.0
4,144573,False,0.712,0.539,2,-5.194,1,0.174,0.116,0.0,0.219,0.406,167.764,4,2.0
0,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,2.0
66,260310,False,0.607,0.624,5,-7.051,0,0.0354,0.697,0.0,0.0994,0.757,157.305,3,2.0
66,274853,False,0.803,0.426,3,-11.54,1,0.0742,0.418,2.23e-05,0.11,0.556,114.945,4,2.0
2,221760,False,0.798,0.857,6,-3.748,1,0.105,0.0519,4.99e-05,0.142,0.581,102.998,4,2.0
0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
0,333800,True,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,4,2.0
0,182373,False,0.801,0.702,9,-4.952,1,0.37,0.49,1.86e-06,0.269,0.524,99.043,4,2.0
0,333800,True,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,4,2.0
83,228482,False,0.597,0.45,8,-6.658,1,0.0418,0.223,0.0,0.382,0.537,178.765,3,2.0
79,248826,False,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,0.123,114.089,4,2.0
78,201660,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,2.0
65,325257,False,0.511,0.622,10,-6.184,1,0.0435,0.0662,7.78e-05,0.0465,0.387,85.349,4,2.0
65,221714,False,0.682,0.437,10,-8.655,1,0.0271,0.758,0.00801,0.106,0.233,104.961,4,2.0
67,224040,False,0.645,0.534,4,-5.428,0,0.0306,0.147,4.3e-06,0.0858,0.302,90.024,4,2.0
84,169265,True,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,4,2.0
76,129589,False,0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4,2.0
3,190658,False,0.791,0.439,10,-5.62,1,0.0645,0.302,1.85e-05,0.126,0.559,85.004,4,2.0
80,229360,False,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,4,2.0
3,213869,False,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,4,2.0
0,171029,False,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,4,2.0
67,260133,False,0.527,0.495,10,-7.783,0,0.0353,0.587,0.0,0.127,0.474,122.826,4,2.0
66,230103,False,0.573,0.338,7,-7.478,0,0.027,0.864,4.41e-06,0.133,0.451,96.981,4,2.0
1,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,2.0
66,193355,False,0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.228,5,2.0
1,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,2.0
66,371790,False,0.296,0.582,9,-5.18,0,0.0413,0.449,0.0,0.319,0.365,168.4,3,2.0
1,155533,False,0.876,0.673,8,-7.15,1,0.139,0.0524,0.00571,0.0813,0.462,113.995,4,2.0
66,179343,False,0.449,0.626,10,-6.428,1,0.0527,0.387,0.0,0.357,0.308,163.826,4,2.0
66,202718,False,0.607,0.695,0,-9.537,1,0.0567,0.163,4.26e-06,0.109,0.594,150.061,4,2.0
67,147200,False,0.779,0.693,8,-6.033,0,0.0885,0.0832,0.0,0.0874,0.469,150.019,4,2.0
7,189613,False,0.735,0.674,6,-5.629,0,0.124,0.18,0.0,0.108,0.561,171.883,4,2.0
1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,2.0
3,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,2.0
3,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,2.0
66,293176,False,0.363,0.662,1,-5.88,0,0.0377,0.573,0.0,0.35,0.301,178.213,4,2.0
1,232128,False,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,4,2.0
0,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
2,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
7,182506,False,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4,2.0
66,324373,False,0.608,0.705,7,-5.525,0,0.0364,0.499,0.000124,0.0878,0.733,75.031,4,2.0
1,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,2.0
2,272800,False,0.741,0.582,8,-4.445,1,0.281,0.291,0.000101,0.152,0.713,186.096,4,2.0
0,171880,True,0.709,0.56,4,-4.867,0,0.171,0.034,0.0,0.315,0.541,170.082,4,2.0
3,177280,True,0.728,0.68,8,-4.129,0,0.165,0.0865,1.06e-06,0.1,0.704,179.839,4,2.0
4,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,2.0
2,230826,False,0.755,0.844,5,-6.234,0,0.326,0.328,8.8e-06,0.555,0.745,171.867,4,2.0
0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
1,166253,False,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,2.0
1,272800,False,0.741,0.582,8,-4.445,1,0.281,0.291,0.000101,0.152,0.713,186.096,4,2.0
0,134239,False,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,4,2.0
0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
0,185813,False,0.859,0.575,6,-6.845,1,0.0798,0.0941,0.00018,0.105,0.607,93.007,4,2.0
0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
0,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,2.0
0,166253,False,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,2.0
0,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,2.0
0,333800,True,0.793,0.737,6,-4.731,0,0.0785,0.0765,0.0,0.0747,0.697,167.969,4,2.0
67,248182,False,0.649,0.458,4,-7.632,0,0.0446,0.574,0.0,0.113,0.748,180.071,4,2.0
80,212606,False,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,4,2.0
84,210560,True,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,4,2.0
68,290360,False,0.779,0.854,9,-4.958,1,0.219,0.0462,0.0,0.21,0.379,91.992,4,2.0
79,179867,True,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,4,2.0
68,181176,False,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,2.0
65,267029,False,0.794,0.753,10,-3.112,1,0.0609,0.543,0.0,0.12,0.906,159.965,4,2.0
88,229226,False,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,4,2.0
80,220440,False,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,4,2.0
70,231013,False,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,4,2.0
67,247374,False,0.697,0.66,10,-5.459,0,0.0352,0.472,0.0,0.243,0.301,93.011,4,2.0
67,260590,False,0.572,0.541,5,-6.45,1,0.0245,0.759,0.0,0.111,0.266,87.01,4,2.0
67,118762,False,0.767,0.745,1,-6.144,1,0.0589,0.45,0.0,0.281,0.448,97.076,4,2.0
68,102315,False,0.751,0.739,1,-6.977,0,0.045,0.2,0.0,0.0926,0.405,95.003,4,2.0
87,198040,False,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,2.0
67,254351,False,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,4,2.0
67,218048,False,0.621,0.467,0,-4.835,0,0.0273,0.632,0.0,0.0888,0.227,107.164,4,2.0
67,158294,False,0.716,0.77,3,-4.071,0,0.158,0.144,0.0,0.0211,0.924,170.045,4,2.0
84,231173,True,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,4,2.0
67,186122,False,0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,4,2.0
65,140800,False,0.681,0.549,5,-10.269,0,0.399,0.66,0.0,0.0936,0.549,106.652,5,2.0
83,137704,True,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,4,2.0
66,287374,False,0.384,0.728,7,-6.503,0,0.0623,0.329,1.85e-05,0.329,0.311,156.396,4,2.0
67,304088,False,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4,2.0
66,195338,False,0.625,0.835,11,-3.32,0,0.325,0.211,0.000191,0.0897,0.547,183.826,4,2.0
0,202192,True,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4,2.0
66,179228,False,0.677,0.682,3,-6.518,0,0.137,0.00392,0.0,0.181,0.646,89.81,4,2.0
7,180902,True,0.355,0.533,8,-9.493,0,0.0613,0.0471,0.00107,0.384,0.347,121.292,3,2.0
66,171627,False,0.722,0.716,8,-4.089,1,0.0696,0.132,1.05e-05,0.0997,0.626,171.96,4,2.0
2,256768,False,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,4,2.0
65,199534,False,0.765,0.948,6,-2.816,0,0.199,0.298,0.0,0.0784,0.647,172.038,4,2.0
67,315013,False,0.53,0.701,9,-4.54,1,0.0823,0.536,8.09e-06,0.118,0.818,171.856,4,2.0
67,260590,False,0.575,0.541,5,-6.45,1,0.0237,0.759,0.0,0.111,0.27,87.022,4,2.0
66,240117,False,0.432,0.614,0,-6.782,1,0.055,0.511,0.0,0.191,0.505,169.633,4,2.0
8,281380,False,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,4,2.0
67,193355,False,0.376,0.643,9,-5.713,1,0.0411,0.558,0.0,0.217,0.646,136.224,5,2.0
64,283195,False,0.628,0.834,4,-4.56,1,0.116,0.575,0.0,0.158,0.747,78.207,4,2.0
66,178598,False,0.602,0.249,2,-9.264,0,0.0287,0.725,0.0,0.243,0.274,131.814,3,2.0
0,239426,False,0.684,0.487,5,-5.887,1,0.0367,0.495,4.57e-06,0.0821,0.456,81.997,4,2.0
0,263973,False,0.559,0.674,1,-6.125,0,0.0329,0.0312,0.0,0.121,0.197,111.976,4,2.0
66,369333,False,0.687,0.43,9,-10.31,1,0.0407,0.6,2.49e-06,0.132,0.241,115.01,4,2.0
5,265186,False,0.641,0.346,0,-9.508,1,0.036,0.913,3.99e-05,0.104,0.187,122.101,4,2.0
66,318493,False,0.594,0.454,5,-9.422,0,0.0755,0.497,3.83e-05,0.0736,0.705,133.825,4,2.0
0,166346,False,0.628,0.683,7,-5.565,0,0.0467,0.246,0.0,0.176,0.462,99.8,4,2.0
0,351640,True,0.378,0.664,1,-6.698,1,0.0407,0.542,0.00397,0.11,0.0941,106.316,4,2.0
0,298899,False,0.314,0.238,0,-8.802,1,0.0389,0.741,0.00193,0.128,0.303,72.535,3,2.0
0,134239,False,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,4,2.0
4,247147,False,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,4,2.0
4,214912,False,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,4,2.0
2,247147,False,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,4,2.0
67,233630,False,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.957,4,2.0
79,201660,True,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4,2.0
88,178146,True,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,4,2.0
64,210000,False,0.652,0.862,8,-2.29,0,0.206,0.161,0.0,0.203,0.727,173.859,4,2.0
5,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
2,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
6,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
1,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
2,197442,False,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,4,2.0
65,150566,False,0.702,0.677,1,-6.944,1,0.241,0.0475,0.0,0.166,0.737,105.923,4,2.0
2,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
0,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
2,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
4,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
85,247160,False,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,4,2.0
0,197442,False,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,4,2.0
1,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
4,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
0,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
0,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
1,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
0,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
0,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
0,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
75,192560,False,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,4,2.0
1,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
0,197442,False,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,4,2.0
1,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
4,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
1,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
4,228573,False,0.706,0.782,2,-4.353,1,0.0278,0.21,4.86e-06,0.0813,0.418,104.983,4,2.0
66,264805,False,0.559,0.541,10,-5.525,1,0.0313,0.34,4.66e-06,0.102,0.309,83.978,4,2.0
66,192228,False,0.667,0.621,5,-5.697,1,0.0271,0.47,4.15e-05,0.13,0.451,106.032,4,2.0
0,242096,False,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2.0
0,206696,False,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,4,2.0
67,336567,False,0.657,0.489,1,-6.829,0,0.0306,0.713,0.0,0.124,0.399,116.0,4,2.0
0,206696,False,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,4,2.0
0,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
1,203122,False,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,2.0
0,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
65,139756,False,0.811,0.757,1,-5.882,0,0.257,0.142,0.0,0.183,0.958,81.972,4,2.0
0,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
0,307014,False,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,2.0
0,257720,False,0.572,0.835,2,-6.826,1,0.0516,0.337,0.0,0.082,0.468,150.014,4,2.0
0,158678,False,0.764,0.708,5,-5.692,0,0.21,0.146,0.0,0.33,0.566,106.175,4,2.0
2,208278,False,0.664,0.944,5,-2.027,0,0.0995,0.101,0.0,0.766,0.745,121.936,4,2.0
0,410859,False,0.588,0.844,2,-5.25,0,0.0484,0.00481,0.0473,0.356,0.22,128.02,4,2.0
66,87133,False,0.638,0.324,0,-7.787,0,0.0321,0.923,3.35e-05,0.151,0.446,129.932,4,2.0
1,242495,False,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,2.0
0,313124,False,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,2.0
68,172408,False,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,4,2.0
65,269184,False,0.65,0.482,4,-8.667,1,0.0281,0.293,0.0,0.0811,0.517,106.994,4,2.0
87,215506,True,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,4,2.0
65,387947,False,0.568,0.726,9,-6.087,0,0.0366,0.491,0.000764,0.122,0.564,118.842,4,2.0
66,194653,False,0.698,0.505,6,-8.242,0,0.0356,0.354,0.0,0.0995,0.396,95.868,4,2.0
67,180413,False,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,4,2.0
66,200029,False,0.633,0.727,11,-4.104,0,0.0383,0.173,0.0,0.153,0.543,123.959,4,2.0
67,272197,True,0.669,0.588,2,-6.902,1,0.339,0.177,0.0,0.179,0.237,97.026,4,2.0
71,150329,False,0.608,0.83,9,-5.396,0,0.0956,0.597,3.4e-06,0.118,0.211,91.088,4,2.0
66,268833,False,0.647,0.656,11,-8.632,1,0.0354,0.657,0.000163,0.343,0.453,119.965,4,2.0
66,303640,False,0.579,0.713,7,-7.334,1,0.0318,0.617,3.33e-05,0.118,0.635,159.915,3,2.0
86,216410,False,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,3,2.0
67,299821,False,0.468,0.854,11,-3.932,0,0.059,0.176,0.0,0.126,0.277,155.867,4,2.0
65,245016,False,0.531,0.79,10,-7.213,1,0.234,0.281,0.0,0.301,0.339,79.942,4,2.0
85,258986,False,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,2.0
65,337360,False,0.523,0.714,7,-6.584,0,0.0511,0.633,0.0,0.0875,0.616,122.969,4,2.0
65,200000,False,0.823,0.709,1,-3.937,1,0.0408,0.0235,0.0,0.0834,0.499,93.012,4,2.0
65,196071,False,0.268,0.334,3,-8.877,0,0.0332,0.759,0.0,0.117,0.175,55.832,4,2.0
66,310000,False,0.576,0.688,9,-5.136,1,0.0319,0.346,0.0439,0.262,0.726,135.984,4,2.0
66,163500,False,0.834,0.805,11,-1.684,0,0.155,0.257,0.0,0.0885,0.433,119.947,4,2.0
65,165108,False,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,2.0
66,234737,False,0.63,0.729,6,-4.93,1,0.0287,0.123,8e-06,0.0786,0.44,127.919,4,2.0
66,194634,False,0.555,0.496,9,-7.175,1,0.0329,0.64,0.0,0.0767,0.391,82.229,4,2.0
83,257266,False,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,4,2.0
68,179375,False,0.727,0.672,1,-4.782,0,0.0426,0.181,0.0,0.189,0.135,94.006,4,2.0
66,174711,False,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,4,2.0
80,162569,True,0.647,0.723,5,-6.214,1,0.0491,0.00503,0.0,0.176,0.443,105.001,4,2.0
67,273272,False,0.612,0.78,1,-5.123,0,0.0814,0.0781,0.0,0.0593,0.554,92.059,4,2.0
66,70434,False,0.711,0.346,7,-10.162,1,0.0291,0.766,0.0,0.212,0.771,91.993,4,2.0
3,266773,False,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,2.0
65,213500,False,0.537,0.35,2,-8.937,1,0.0248,0.838,0.0,0.108,0.318,67.018,4,2.0
66,222302,False,0.643,0.513,10,-7.355,0,0.0253,0.832,0.000852,0.143,0.25,95.976,4,2.0
4,266773,False,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,2.0
78,228615,False,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,4,2.0
66,279026,False,0.651,0.708,4,-12.389,1,0.0512,0.0819,0.00301,0.0782,0.734,90.037,4,2.0
67,194761,False,0.82,0.907,7,-4.517,1,0.0607,0.655,4.85e-05,0.0816,0.834,126.062,4,2.0
5,223040,False,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,4,2.0
47,237660,False,0.6,0.687,8,-7.939,1,0.326,0.359,0.0,0.245,0.671,164.911,3,2.0
47,198971,False,0.78,0.739,9,-8.896,0,0.0567,0.0292,1.18e-06,0.0799,0.593,91.99,4,2.0
66,174039,False,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,4,2.0
