date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
2024-02-20,8366.5,8449.0,125925.0
2024-02-19,8364.5,8445.0,128300.0
2024-02-16,8322.0,8410.0,130675.0
2024-02-15,8153.0,8255.0,132525.0
2024-02-14,8133.5,8234.0,133825.0
2024-02-13,8185.0,8287.5,135450.0
2024-02-12,8085.5,8191.0,136300.0
2024-02-09,8091.5,8199.0,136825.0
2024-02-08,8202.0,8304.0,136825.0
2024-02-07,8280.5,8393.0,137850.0
2024-02-06,8280.0,8385.0,138800.0
2024-02-05,8329.0,8432.5,139425.0
2024-02-02,8400.0,8515.0,140225.0
2024-02-01,8437.0,8545.0,145425.0
2024-01-31,8513.0,8625.0,146475.0
2024-01-30,8462.0,8568.0,148475.0
2024-01-29,8421.0,8525.0,150350.0
2024-01-26,8447.0,8547.5,151350.0
2024-01-25,8486.0,8579.0,155175.0
2024-01-24,8460.0,8552.0,157725.0
2024-01-23,8283.5,8382.0,159575.0
2024-01-22,8254.5,8340.0,156750.0
2024-01-19,8275.0,8355.0,157875.0
2024-01-18,8189.0,8280.0,157325.0
2024-01-17,8230.0,8323.0,154075.0
2024-01-16,8280.0,8374.0,154725.0
2024-01-15,8238.5,8340.0,155025.0
2024-01-12,8289.0,8390.0,155825.0
2024-01-11,8332.0,8426.0,157325.0
2024-01-10,8285.0,8389.0,158900.0
2024-01-09,8301.5,8407.5,160550.0
2024-01-08,8295.0,8402.5,161725.0
2024-01-05,8346.5,8450.0,163175.0
2024-01-04,8375.0,8470.5,164450.0
2024-01-03,8381.0,8482.0,165700.0
2024-01-02,8430.0,8539.5,165700.0
2023-12-29,8476.0,8580.0,167300.0
2023-12-28,8530.0,8630.0,166775.0
2023-12-27,8511.5,8615.0,165050.0
2023-12-22,8499.0,8594.0,166675.0
2023-12-21,8460.0,8550.0,165450.0
2023-12-20,8466.5,8568.0,166675.0
2023-12-19,8439.0,8526.0,168650.0
2023-12-18,8423.0,8517.0,172450.0
2023-12-15,8471.0,8563.0,175550.0
2023-12-14,8461.5,8555.0,178075.0
2023-12-13,8205.0,8302.0,179550.0
2023-12-12,8272.0,8362.0,180175.0
2023-12-11,8275.5,8362.0,182200.0
2023-12-08,8348.0,8427.0,181600.0
2023-12-07,8221.0,8305.0,182750.0
2023-12-06,8297.0,8384.0,182075.0
2023-12-05,8259.0,8348.5,180550.0
2023-12-04,8417.0,8485.0,174900.0
2023-12-01,8456.0,8535.0,174250.0
2023-11-30,8332.0,8420.0,175250.0
2023-11-29,8384.0,8473.0,174950.0
2023-11-28,8278.0,8384.0,176400.0
2023-11-27,8281.0,8389.0,177800.0
2023-11-24,8300.0,8403.0,178525.0
2023-11-23,8307.5,8410.0,178500.0
2023-11-22,8296.0,8397.0,179050.0
2023-11-21,8324.0,8422.0,179025.0
2023-11-20,8247.0,8345.0,179975.0
2023-11-17,8141.0,8243.0,181275.0
2023-11-16,8165.5,8264.5,181950.0
2023-11-15,8169.0,8266.0,184250.0
2023-11-14,8081.0,8175.0,179325.0
2023-11-13,8014.5,8096.0,179925.0
2023-11-10,8006.0,8086.0,180000.0
2023-11-09,8030.5,8110.0,177225.0
2023-11-08,8088.0,8171.0,178125.0
2023-11-07,8068.0,8152.0,178750.0
2023-11-06,8136.5,8218.0,180250.0
2023-11-03,8070.5,8162.0,180600.0
2023-11-02,8066.0,8145.0,170825.0
2023-11-01,8041.0,8126.0,174400.0
2023-10-31,8038.0,8120.0,176475.0
2023-10-30,8110.0,8186.0,178400.0
2023-10-27,7963.5,8040.0,180600.0
2023-10-26,7939.0,8013.0,182900.0
2023-10-25,7946.0,8020.0,185175.0
2023-10-24,7900.5,7971.0,187475.0
2023-10-23,7824.5,7898.0,190450.0
2023-10-20,7876.0,7945.0,191925.0
2023-10-19,7938.0,8005.0,191850.0
2023-10-18,7947.5,8023.0,191675.0
2023-10-17,7846.5,7920.0,180675.0
2023-10-16,7920.0,7993.5,181000.0
2023-10-13,7891.0,7980.0,180900.0
2023-10-12,7995.0,8070.0,181150.0
2023-10-11,7943.5,8030.0,179675.0
2023-10-10,7907.5,7983.0,171525.0
2023-10-09,8015.5,8090.0,170475.0
2023-10-06,7887.0,7968.5,170175.0
2023-10-05,7812.5,7890.0,169900.0
2023-10-04,7910.5,7986.5,168425.0
2023-10-03,7960.0,8030.0,168600.0
2023-10-02,8100.5,8172.0,169300.0
2023-09-29,8230.5,8282.0,167825.0
2023-09-28,8112.0,8168.5,167825.0
2023-09-27,8017.0,8075.0,167850.0
2023-09-26,8066.0,8131.0,166850.0
2023-09-25,8107.0,8175.0,163900.0
2023-09-22,8188.0,8255.0,162900.0
2023-09-21,8101.0,8170.0,162900.0
2023-09-20,8277.0,8336.0,155700.0
2023-09-19,8233.5,8295.0,149600.0
2023-09-18,8320.0,8388.0,147575.0
2023-09-15,8376.5,8427.0,143375.0
2023-09-14,8423.0,8465.0,143375.0
2023-09-13,8353.0,8371.5,143400.0
2023-09-12,8337.5,8365.0,135650.0
2023-09-11,8332.5,8360.0,134525.0
2023-09-08,8225.0,8242.0,134125.0
2023-09-07,8242.5,8270.0,133850.0
2023-09-06,8395.0,8412.0,110400.0
2023-09-05,8430.0,8430.0,107400.0
2023-09-04,8406.0,8426.0,107425.0
2023-09-01,8515.0,8535.0,104275.0
2023-08-31,8359.5,8380.5,102900.0
2023-08-30,8394.5,8435.0,99225.0
2023-08-29,8375.0,8396.0,97650.0
2023-08-25,8381.5,8420.0,97525.0
2023-08-24,8358.5,8394.0,96625.0
2023-08-23,8377.5,8406.0,95425.0
2023-08-22,8342.0,8373.0,95425.0
2023-08-21,8239.5,8274.0,95325.0
2023-08-18,8176.0,8211.0,92200.0
2023-08-17,8215.0,8258.0,91400.0
2023-08-16,8132.0,8194.0,90875.0
2023-08-15,8126.5,8182.0,90150.0
2023-08-14,8242.0,8297.0,85375.0
2023-08-11,8242.0,8276.0,84900.0
2023-08-10,8423.5,8464.5,83000.0
2023-08-09,8395.0,8428.0,81000.0
2023-08-08,8276.0,8325.0,80300.0
2023-08-07,8495.0,8542.0,79325.0
2023-08-04,8450.5,8505.0,79325.0
2023-08-03,8472.0,8517.0,76875.0
2023-08-02,8545.0,8589.0,75275.0
2023-08-01,8720.5,8768.0,74175.0
2023-07-31,8635.5,8670.5,68350.0
2023-07-28,8592.0,8630.0,64425.0
2023-07-27,8578.5,8620.0,62250.0
2023-07-26,8534.0,8576.0,60700.0
2023-07-25,8597.0,8628.0,60775.0
2023-07-24,8430.0,8468.0,60225.0
2023-07-21,8422.0,8449.0,59900.0
2023-07-20,8543.0,8569.0,58800.0
2023-07-19,8354.0,8384.0,59325.0
2023-07-18,8410.0,8445.0,59200.0
2023-07-17,8460.5,8468.0,59175.0
2023-07-14,8651.0,8666.0,57175.0
2023-07-13,8585.0,8586.0,54225.0
2023-07-12,8367.0,8383.0,54450.0
2023-07-11,8371.0,8388.0,57075.0
2023-07-10,8286.0,8298.0,59425.0
2023-07-07,8299.0,8312.0,62975.0
2023-07-06,8280.0,8295.5,65175.0
2023-07-05,8251.0,8270.0,67200.0
2023-07-04,8349.0,8355.5,66775.0
2023-07-03,8355.0,8355.0,69700.0
2023-06-30,8210.0,8210.0,72975.0
2023-06-29,8165.5,8175.0,75425.0
2023-06-28,8268.0,8279.0,75275.0
2023-06-27,8367.0,8360.0,77050.0
2023-06-26,8437.0,8422.0,80100.0
2023-06-23,8490.0,8478.0,79300.0
2023-06-22,8670.5,8668.0,80400.0
2023-06-21,8490.0,8498.0,84725.0
2023-06-20,8565.0,8550.0,86325.0
2023-06-19,8542.0,8550.0,88425.0
2023-06-16,8561.0,8575.0,90625.0
2023-06-15,8479.0,8482.5,79525.0
2023-06-14,8457.0,8466.5,84250.0
2023-06-13,8421.5,8444.0,89300.0
2023-06-12,8287.0,8320.0,95400.0
2023-06-09,8368.0,8391.0,97650.0
2023-06-08,8243.0,8263.0,99450.0
2023-06-07,8352.0,8354.0,100100.0
2023-06-06,8311.0,8322.0,99825.0
2023-06-05,8265.0,8263.0,98950.0
2023-06-02,8337.0,8345.0,98675.0
2023-06-01,8210.5,8227.0,99525.0
2023-05-31,8017.0,8047.5,99150.0
2023-05-30,8122.0,8142.0,99700.0
2023-05-26,8082.0,8113.0,97725.0
2023-05-25,7922.0,7960.0,96950.0
2023-05-24,7910.0,7960.5,96675.0
2023-05-23,7961.0,8037.0,95025.0
2023-05-22,8094.0,8151.5,92250.0
2023-05-19,8222.0,8272.0,91975.0
2023-05-18,8171.5,8217.0,90525.0
2023-05-17,8176.0,8209.0,86625.0
2023-05-16,8076.0,8129.0,83825.0
