index,LME Zinc Cash-Settlement,LME Zinc 3-month,LME Zinc stock
2016-09-05,2363.5,2026.0,450.5
2016-09-06,2335.5,2054.5,449.925
2016-09-07,2334.0,2076.0,449.925
2016-09-08,2300.0,2082.0,449.75
2016-09-09,2290.5,2077.3333333333,448.75
2016-09-10,2277.0,2072.6666666667,448.4833333333
2016-09-11,2263.5,2068.0,448.2166666667
2016-09-12,2250.0,2028.0,447.95
2016-09-13,2260.0,2057.0,447.8
2016-09-14,2232.0,2009.0,446.675
2016-09-15,2246.0,1990.0,445.575
2016-09-16,2203.0,1993.0,444.45
2016-09-17,2207.1666666667,1996.0,444.4333333333
2016-09-18,2211.3333333333,1999.0,444.4166666667
2016-09-19,2215.5,2005.0,444.4
2016-09-20,2274.0,2057.0,444.4
2016-09-21,2278.5,2039.0,444.15
2016-09-22,2294.5,1998.0,443.85
2016-09-23,2271.5,2000.1666666667,442.65
2016-09-24,2263.8333333333,2002.3333333333,442.4333333333
2016-09-25,2256.1666666667,2004.5,442.2166666667
2016-09-26,2248.5,2047.0,442.0
2016-09-27,2321.0,2060.5,441.475
2016-09-28,2313.0,2098.0,440.65
2016-09-29,2354.0,2118.0,439.975
2016-09-30,2378.0,2128.6666666667,439.35
2016-10-01,2375.1666666667,2139.3333333333,439.125
2016-10-02,2372.3333333333,2150.0,438.9
2016-10-03,2369.5,2114.5,438.675
2016-10-04,2404.0,2066.0,447.55
2016-10-05,2371.0,2115.0,452.875
2016-10-06,2327.5,2124.0,457.625
2016-10-07,2325.5,2134.6666666667,457.425
2016-10-08,2324.8333333333,2145.3333333333,457.375
2016-10-09,2324.1666666667,2156.0,457.325
2016-10-10,2323.5,2182.0,457.275
2016-10-11,2265.5,2190.5,457.15
2016-10-12,2260.0,2197.0,456.8
2016-10-13,2230.0,2222.0,456.275
2016-10-14,2232.5,2218.0,455.9
2016-10-15,2241.8333333333,2214.0,455.8166666667
2016-10-16,2251.1666666667,2210.0,455.7333333333
2016-10-17,2260.5,2241.0,455.65
2016-10-18,2295.5,2234.0,455.75
2016-10-19,2270.0,2263.0,455.475
2016-10-20,2281.0,2268.0,455.1
2016-10-21,2249.0,2265.0,454.925
2016-10-22,2263.0,2262.0,454.65
2016-10-23,2277.0,2259.0,454.375
2016-10-24,2291.0,2225.0,454.1
2016-10-25,2358.0,2215.0,452.975
2016-10-26,2339.5,2194.0,451.95
2016-10-27,2351.0,2217.0,451.6
2016-10-28,2374.0,2236.6666666667,451.425
2016-10-29,2388.8333333333,2256.3333333333,451.2166666667
2016-10-30,2403.6666666667,2276.0,451.0083333333
2016-10-31,2418.5,2281.0,450.8
2016-11-01,2444.0,2268.0,450.725
2016-11-02,2423.0,2261.0,450.575
2016-11-03,2441.0,2270.5,450.375
2016-11-04,2441.0,2274.3333333333,449.35
2016-11-05,2445.3333333333,2278.1666666667,449.25
2016-11-06,2449.6666666667,2282.0,449.15
2016-11-07,2454.0,2275.0,449.05
2016-11-08,2443.5,2306.5,448.575
2016-11-09,2452.0,2280.0,447.8
2016-11-10,2531.5,2242.0,447.45
2016-11-11,2528.5,2236.6666666667,446.65
2016-11-12,2532.0,2231.3333333333,446.55
2016-11-13,2535.5,2226.0,446.45
2016-11-14,2539.0,2269.0,446.35
2016-11-15,2552.0,2265.0,446.25
2016-11-16,2556.0,2303.0,445.975
2016-11-17,2494.0,2288.0,445.6
2016-11-18,2535.0,2287.0,445.275
2016-11-19,2545.0,2286.0,445.2083333333
2016-11-20,2555.0,2285.0,445.1416666667
2016-11-21,2565.0,2301.0,445.075
2016-11-22,2600.0,2305.0,445.0
2016-11-23,2572.0,2280.0,444.55
2016-11-24,2693.0,2320.0,443.275
2016-11-25,2767.0,2318.75,443.05
2016-11-26,2813.6666666667,2317.5,442.975
2016-11-27,2860.3333333333,2316.25,442.9
2016-11-28,2907.0,2315.0,442.825
2016-11-29,2867.0,2322.0,442.65
2016-11-30,2709.0,2325.5,442.4
2016-12-01,2740.0,2348.0,442.0
2016-12-02,2663.0,2353.3333333333,441.5
2016-12-03,2677.1666666667,2358.6666666667,441.4583333333
2016-12-04,2691.3333333333,2364.0,441.4166666667
2016-12-05,2705.5,2335.0,441.375
2016-12-06,2730.5,2339.0,439.8
2016-12-07,2821.5,2307.0,439.35
2016-12-08,2744.5,2298.0,438.975
2016-12-09,2709.5,2285.0,438.3
2016-12-10,2707.6666666667,2272.0,437.9083333333
2016-12-11,2705.8333333333,2259.0,437.5166666667
2016-12-12,2704.0,2269.0,437.125
2016-12-13,2735.5,2245.0,435.875
2016-12-14,2736.5,2257.0,434.975
2016-12-15,2760.5,2215.0,432.775
2016-12-16,2725.0,2218.0,430.95
2016-12-17,2694.0,2221.0,430.5166666667
2016-12-18,2663.0,2224.0,430.0833333333
2016-12-19,2632.0,2287.0,429.65
2016-12-20,2615.0,2293.0,429.075
2016-12-21,2604.5,2304.5,429.05
2016-12-22,2555.0,2285.0,428.875
2016-12-23,2587.0,2276.0,428.675
2016-12-24,2581.9,2267.0,428.605
2016-12-25,2576.8,2258.0,428.535
2016-12-26,2571.7,2328.0,428.465
2016-12-27,2566.6,2317.0,428.395
2016-12-28,2561.5,2355.0,428.325
2016-12-29,2540.0,2380.0,427.85
2016-12-30,2563.0,2377.3333333333,427.85
2016-12-31,2560.375,2374.6666666667,427.85
2017-01-01,2557.75,2372.0,427.85
2017-01-02,2555.125,2402.5,427.85
2017-01-03,2552.5,2370.0,427.85
2017-01-04,2530.0,2339.0,427.85
2017-01-05,2608.5,2335.0,427.675
2017-01-06,2578.5,2336.0,427.6
2017-01-07,2589.3333333333,2337.0,427.475
2017-01-08,2600.1666666667,2338.0,427.35
2017-01-09,2611.0,2281.0,427.225
2017-01-10,2733.0,2269.0,426.425
2017-01-11,2690.0,2244.0,425.15
2017-01-12,2725.0,2246.0,424.175
2017-01-13,2720.0,2256.3333333333,423.275
2017-01-14,2735.1666666667,2266.6666666667,422.8583333333
2017-01-15,2750.3333333333,2277.0,422.4416666667
2017-01-16,2765.5,2308.5,422.025
2017-01-17,2694.0,2281.0,419.8
2017-01-18,2724.0,2294.0,419.625
2017-01-19,2758.5,2264.0,416.85
2017-01-20,2736.5,2277.6666666667,414.35
2017-01-21,2751.6666666667,2291.3333333333,413.7333333333
2017-01-22,2766.8333333333,2305.0,413.1166666667
2017-01-23,2782.0,2371.0,412.5
2017-01-24,2797.0,2352.0,410.025
2017-01-25,2774.0,2357.0,406.35
2017-01-26,2814.5,2374.5,403.65
2017-01-27,2762.0,2387.6666666667,400.925
2017-01-28,2764.1666666667,2400.8333333333,399.9583333333
2017-01-29,2766.3333333333,2414.0,398.9916666667
2017-01-30,2768.5,2450.5,398.025
2017-01-31,2848.0,2432.0,394.45
2017-02-01,2848.0,2455.0,396.075
2017-02-02,2851.5,2456.0,394.45
2017-02-03,2783.0,2460.6666666667,392.625
2017-02-04,2776.8333333333,2465.3333333333,391.575
2017-02-05,2770.6666666667,2470.0,390.525
2017-02-06,2764.5,2456.0,389.475
2017-02-07,2774.5,2466.0,386.675
2017-02-08,2825.5,2548.0,385.225
2017-02-09,2864.0,2543.0,384.175
2017-02-10,2906.0,2547.3333333333,383.425
2017-02-11,2927.6666666667,2551.6666666667,383.5
2017-02-12,2949.3333333333,2556.0,383.575
2017-02-13,2971.0,2558.0,383.65
2017-02-14,2934.0,2577.0,381.3
2017-02-15,2890.0,2515.0,395.725
2017-02-16,2836.0,2550.0,393.925
2017-02-17,2825.5,2561.0,390.85
2017-02-18,2837.1666666667,2572.0,390.1666666667
2017-02-19,2848.8333333333,2583.0,389.4833333333
2017-02-20,2860.5,2616.0,388.8
2017-02-21,2885.0,2592.0,387.05
2017-02-22,2860.0,2706.0,385.925
2017-02-23,2841.0,2776.0,383.15
2017-02-24,2822.0,2821.0,381.425
2017-02-25,2819.1666666667,2866.0,382.9166666667
2017-02-26,2816.3333333333,2911.0,384.4083333333
2017-02-27,2813.5,2872.0,385.9
2017-02-28,2813.0,2720.0,384.15
2017-03-01,2872.0,2755.0,384.1
2017-03-02,2845.0,2676.5,384.075
2017-03-03,2796.0,2692.0,383.05
2017-03-04,2773.8333333333,2707.5,384.1833333333
2017-03-05,2751.6666666667,2723.0,385.3166666667
2017-03-06,2729.5,2752.0,386.45
2017-03-07,2702.0,2842.0,386.025
2017-03-08,2701.0,2767.0,383.85
2017-03-09,2655.5,2728.0,382.525
2017-03-10,2697.5,2727.0,380.05
2017-03-11,2713.3333333333,2726.0,381.1166666667
2017-03-12,2729.1666666667,2725.0,382.1833333333
2017-03-13,2745.0,2757.0,383.25
2017-03-14,2697.0,2754.0,381.65
2017-03-15,2752.0,2772.0,379.275
2017-03-16,2836.0,2755.0,377.725
2017-03-17,2847.0,2720.6666666667,376.475
2017-03-18,2851.5,2686.3333333333,376.2083333333
2017-03-19,2856.0,2652.0,375.9416666667
2017-03-20,2860.5,2636.0,375.675
2017-03-21,2857.5,2624.0,379.425
2017-03-22,2817.5,2572.0,378.15
2017-03-23,2816.0,2602.0,377.175
2017-03-24,2804.5,2596.6,375.825
2017-03-25,2789.3333333333,2591.2,375.4583333333
2017-03-26,2774.1666666667,2585.8,375.0916666667
2017-03-27,2759.0,2580.4,374.725
2017-03-28,2765.0,2575.0,374.15
2017-03-29,2809.0,2552.0,373.8
2017-03-30,2833.0,2580.0,372.825
2017-03-31,2782.5,2577.5,371.875
2017-04-01,2770.3333333333,2575.0,371.5666666667
2017-04-02,2758.1666666667,2572.5,371.2583333333
2017-04-03,2746.0,2570.0,370.95
2017-04-04,2704.0,2555.0,370.475
2017-04-05,2770.0,2628.0,369.525
2017-04-06,2777.0,2594.0,368.45
2017-04-07,2665.0,2605.6666666667,367.4
2017-04-08,2662.8333333333,2617.3333333333,367.1333333333
2017-04-09,2660.6666666667,2629.0,366.8666666667
2017-04-10,2658.5,2755.0,366.6
2017-04-11,2580.0,2712.0,365.9
2017-04-12,2565.0,2735.5,364.05
2017-04-13,2561.5,2736.0,361.85
2017-04-14,2565.4,2747.6666666667,361.31
2017-04-15,2569.3,2759.3333333333,360.77
2017-04-16,2573.2,2771.0,360.23
2017-04-17,2577.1,2711.0,359.69
2017-04-18,2581.0,2740.0,359.15
2017-04-19,2546.0,2775.5,357.525
2017-04-20,2605.0,2747.0,356.45
2017-04-21,2582.0,2764.3333333333,355.15
2017-04-22,2588.0,2781.6666666667,354.5
2017-04-23,2594.0,2799.0,353.85
2017-04-24,2600.0,2817.0,353.2
2017-04-25,2590.0,2788.0,351.675
2017-04-26,2610.5,2825.0,350.75
2017-04-27,2614.0,2770.0,349.925
2017-04-28,2639.0,2771.5,349.05
2017-04-29,2639.125,2773.0,348.84375
2017-04-30,2639.25,2774.5,348.6375
2017-05-01,2639.375,2850.0,348.43125
2017-05-02,2639.5,2857.0,348.225
2017-05-03,2600.0,2860.0,344.725
2017-05-04,2570.0,2788.0,342.475
2017-05-05,2577.0,2778.0,340.45
2017-05-06,2577.6666666667,2768.0,339.8666666667
2017-05-07,2578.3333333333,2758.0,339.2833333333
2017-05-08,2579.0,2776.0,338.7
2017-05-09,2632.0,2823.5,342.025
2017-05-10,2592.0,2860.0,346.725
2017-05-11,2615.0,2902.0,347.2
2017-05-12,2582.0,2920.8333333333,345.15
2017-05-13,2577.5,2939.6666666667,345.5083333333
2017-05-14,2573.0,2958.5,345.8666666667
2017-05-15,2568.5,2934.0,346.225
2017-05-16,2517.0,2897.0,349.3
2017-05-17,2561.0,2840.0,347.7
2017-05-18,2462.0,2830.5,344.875
2017-05-19,2569.0,2839.3333333333,342.675
2017-05-20,2589.6666666667,2848.1666666667,341.9
2017-05-21,2610.3333333333,2857.0,341.125
2017-05-22,2631.0,2880.5,340.35
2017-05-23,2647.0,2870.0,339.15
2017-05-24,2627.0,2845.0,337.4
2017-05-25,2624.75,2821.0,335.8125
2017-05-26,2622.5,2820.0,334.225
2017-05-27,2622.875,2819.0,333.86875
2017-05-28,2623.25,2818.0,333.5125
2017-05-29,2623.625,2818.0,333.15625
2017-05-30,2624.0,2880.0,332.8
2017-05-31,2572.0,2850.0,331.225
2017-06-01,2544.5,2805.0,329.925
2017-06-02,2507.0,2782.3333333333,329.675
2017-06-03,2496.1666666667,2759.6666666667,329.2833333333
2017-06-04,2485.3333333333,2737.0,328.8916666667
2017-06-05,2474.5,2708.0,328.5
2017-06-06,2480.0,2709.5,327.3
2017-06-07,2434.5,2665.0,325.975
2017-06-08,2462.5,2713.0,324.325
2017-06-09,2480.0,2727.8333333333,323.025
2017-06-10,2485.3333333333,2742.6666666667,322.5416666667
2017-06-11,2490.6666666667,2757.5,322.0583333333
2017-06-12,2496.0,2718.0,321.575
2017-06-13,2436.0,2778.0,320.45
2017-06-14,2472.0,2855.0,317.975
2017-06-15,2495.0,2864.0,316.175
2017-06-16,2516.0,2870.5,314.05
2017-06-17,2522.3333333333,2877.0,313.3416666667
2017-06-18,2528.6666666667,2883.5,312.6333333333
2017-06-19,2535.0,2877.0,311.925
2017-06-20,2561.0,2838.5,306.575
2017-06-21,2579.5,2840.0,304.975
2017-06-22,2697.0,2832.0,304.0
2017-06-23,2725.0,2814.0,301.9
2017-06-24,2724.0,2796.0,301.6583333333
2017-06-25,2723.0,2778.0,301.4166666667
2017-06-26,2722.0,2783.0,301.175
2017-06-27,2726.0,2834.0,299.875
2017-06-28,2732.5,2848.5,297.875
2017-06-29,2752.5,2802.0,294.425
2017-06-30,2754.0,2790.5,291.3
2017-07-01,2762.6666666667,2779.0,290.625
2017-07-02,2771.3333333333,2767.5,289.95
2017-07-03,2780.0,2729.0,289.275
2017-07-04,2766.0,2793.0,287.375
2017-07-05,2767.0,2802.5,284.85
2017-07-06,2785.0,2685.5,284.025
2017-07-07,2778.0,2682.3333333333,281.25
2017-07-08,2777.0,2679.1666666667,280.575
2017-07-09,2776.0,2676.0,279.9
2017-07-10,2775.0,2597.0,279.225
2017-07-11,2771.5,2583.0,276.2
2017-07-12,2843.0,2585.5,273.675
2017-07-13,2826.0,2588.2,270.225
2017-07-14,2769.0,2590.9,266.8
2017-07-15,2785.8333333333,2593.6,265.9333333333
2017-07-16,2802.6666666667,2596.3,265.0666666667
2017-07-17,2819.5,2599.0,264.2
2017-07-18,2769.0,2565.5,272.65
2017-07-19,2761.0,2622.0,271.2
2017-07-20,2737.0,2605.0,270.1
2017-07-21,2758.0,2607.3333333333,269.225
2017-07-22,2764.0,2609.6666666667,268.8333333333
2017-07-23,2770.0,2612.0,268.4416666667
2017-07-24,2776.0,2603.0,268.05
2017-07-25,2824.5,2625.0,267.475
2017-07-26,2805.0,2620.0,266.525
2017-07-27,2808.5,2625.0,266.3
2017-07-28,2766.0,2629.25,265.975
2017-07-29,2778.0,2633.5,265.9416666667
2017-07-30,2790.0,2637.75,265.9083333333
2017-07-31,2802.0,2642.0,265.875
2017-08-01,2769.5,2603.0,264.6
2017-08-02,2754.0,2567.0,264.375
2017-08-03,2804.0,2571.0,264.15
2017-08-04,2798.0,2571.0,264.0
2017-08-05,2804.1666666667,2571.0,263.825
2017-08-06,2810.3333333333,2571.0,263.65
2017-08-07,2816.5,2629.0,263.475
2017-08-08,2873.0,2609.0,262.525
2017-08-09,2947.0,2624.0,261.1
2017-08-10,2935.0,2593.0,259.7
2017-08-11,2886.5,2590.5,258.3
2017-08-12,2888.0,2588.0,257.2916666667
2017-08-13,2889.5,2585.5,256.2833333333
2017-08-14,2891.0,2527.0,255.275
2017-08-15,2938.5,2579.0,252.9
2017-08-16,3010.0,2470.0,250.7
2017-08-17,3084.0,2579.0,248.7
2017-08-18,3117.0,2601.0,248.025
2017-08-19,3125.6666666667,2623.0,247.9666666667
2017-08-20,3134.3333333333,2645.0,247.9083333333
2017-08-21,3143.0,2661.0,247.85
2017-08-22,3140.0,2636.0,247.15
2017-08-23,3114.0,2633.0,246.65
2017-08-24,3096.5,2630.0,246.525
2017-08-25,3117.5,2632.25,246.325
2017-08-26,3115.0,2634.5,246.28125
2017-08-27,3112.5,2636.75,246.2375
2017-08-28,3110.0,2639.0,246.19375
2017-08-29,3107.5,2587.0,246.15
2017-08-30,3118.5,2559.5,245.375
2017-08-31,3139.5,2525.0,244.175
2017-09-01,3147.0,2511.8333333333,244.025
2017-09-02,3161.3333333333,2498.6666666667,243.925
2017-09-03,3175.6666666667,2485.5,243.825
2017-09-04,3190.0,2495.0,243.725
2017-09-05,3194.0,2450.5,243.25
2017-09-06,3086.0,2480.0,243.25
2017-09-07,3095.5,2496.0,242.675
2017-09-08,3081.0,2502.5,241.8
2017-09-09,3090.3333333333,2509.0,241.3416666667
2017-09-10,3099.6666666667,2515.5,240.8833333333
2017-09-11,3109.0,2454.0,240.425
2017-09-12,3056.5,2492.0,253.975
2017-09-13,3050.0,2514.0,267.05
2017-09-14,2994.0,2529.0,265.3
2017-09-15,3042.0,2536.1666666667,263.75
2017-09-16,3064.5,2543.3333333333,263.2
2017-09-17,3087.0,2550.5,262.65
2017-09-18,3109.5,2572.0,262.1
2017-09-19,3123.5,2589.0,267.525
2017-09-20,3170.0,2700.0,266.25
2017-09-21,3098.0,2727.0,264.75
2017-09-22,3113.5,2726.3333333333,263.4
2017-09-23,3131.6666666667,2725.6666666667,262.9083333333
2017-09-24,3149.8333333333,2725.0,262.4166666667
2017-09-25,3168.0,2732.5,261.925
2017-09-26,3165.0,2734.0,260.325
2017-09-27,3150.0,2756.0,259.35
2017-09-28,3156.0,2752.5,257.75
2017-09-29,3217.0,2763.3333333333,255.4
2017-09-30,3223.1666666667,2774.1666666667,254.6833333333
2017-10-01,3229.3333333333,2785.0,253.9666666667
2017-10-02,3235.5,2770.0,253.25
2017-10-03,3324.0,2768.0,252.225
2017-10-04,3370.0,2786.0,251.75
2017-10-05,3350.0,2782.0,251.075
2017-10-06,3336.0,2781.0,250.7
2017-10-07,3335.5,2780.0,253.325
2017-10-08,3335.0,2779.0,255.95
2017-10-09,3334.5,2775.0,258.575
2017-10-10,3314.0,2848.0,260.775
2017-10-11,3306.0,2826.5,267.325
2017-10-12,3333.0,2772.0,266.725
2017-10-13,3325.0,2789.0,270.925
2017-10-14,3323.6666666667,2806.0,271.25
2017-10-15,3322.3333333333,2823.0,271.575
2017-10-16,3321.0,2776.5,271.9
2017-10-17,3130.0,2774.0,271.85
2017-10-18,3185.0,2745.0,271.25
2017-10-19,3170.0,2764.5,269.725
2017-10-20,3208.0,2770.3333333333,268.95
2017-10-21,3197.3333333333,2776.1666666667,268.5083333333
2017-10-22,3186.6666666667,2782.0,268.0666666667
2017-10-23,3176.0,2831.0,267.625
2017-10-24,3265.0,2810.0,266.125
2017-10-25,3251.5,2811.0,264.15
2017-10-26,3301.0,2768.5,262.4
2017-10-27,3201.0,2782.3333333333,260.825
2017-10-28,3224.1666666667,2796.1666666667,260.2
2017-10-29,3247.3333333333,2810.0,259.575
2017-10-30,3270.5,2780.0,258.95
2017-10-31,3320.0,2766.0,257.15
2017-11-01,3332.0,2813.5,254.025
2017-11-02,3272.0,2814.0,250.9
2017-11-03,3265.5,2819.0,249.25
2017-11-04,3273.6666666667,2824.0,248.3333333333
2017-11-05,3281.8333333333,2829.0,247.4166666667
2017-11-06,3290.0,2883.0,246.5
2017-11-07,3259.0,2962.0,244.025
2017-11-08,3235.5,2950.0,241.575
2017-11-09,3232.0,2905.0,238.3
2017-11-10,3289.5,2906.8333333333,235.225
2017-11-11,3274.3333333333,2908.6666666667,234.2333333333
2017-11-12,3259.1666666667,2910.5,233.2416666667
2017-11-13,3244.0,2957.0,232.25
2017-11-14,3224.0,3028.0,230.675
2017-11-15,3190.5,3096.0,232.1
2017-11-16,3206.0,3121.0,229.25
2017-11-17,3199.5,3128.6666666667,226.775
2017-11-18,3199.5,3136.3333333333,226.2666666667
2017-11-19,3199.5,3144.0,225.7583333333
2017-11-20,3199.5,3144.0,225.25
2017-11-21,3205.5,3123.0,224.025
2017-11-22,3271.5,3104.0,222.525
2017-11-23,3263.0,3123.0,221.125
2017-11-24,3271.5,3121.0,219.7
2017-11-25,3255.6666666667,3119.0,219.3416666667
2017-11-26,3239.8333333333,3117.0,218.9833333333
2017-11-27,3224.0,3115.0,218.625
2017-11-28,3178.0,3122.5,217.625
2017-11-29,3146.0,3140.0,215.3
2017-11-30,3197.0,3152.5,213.0
2017-12-01,3217.5,3165.0,211.525
2017-12-02,3224.0,3177.5,210.9166666667
2017-12-03,3230.5,3190.0,210.3083333333
2017-12-04,3237.0,3195.0,209.7
2017-12-05,3170.0,3089.0,207.25
2017-12-06,3137.0,3098.0,204.85
2017-12-07,3111.0,3081.0,202.575
2017-12-08,3094.0,3088.6666666667,201.125
2017-12-09,3098.1666666667,3096.3333333333,200.5583333333
2017-12-10,3102.3333333333,3104.0,199.9916666667
2017-12-11,3106.5,3063.5,199.425
2017-12-12,3167.0,3050.0,197.875
2017-12-13,3161.5,2990.0,196.85
2017-12-14,3168.5,3039.0,195.225
2017-12-15,3183.0,3054.8333333333,193.75
2017-12-16,3187.1666666667,3070.6666666667,193.1333333333
2017-12-17,3191.3333333333,3086.5,192.5166666667
2017-12-18,3195.5,3097.0,191.9
2017-12-19,3169.5,3157.0,191.325
2017-12-20,3217.5,3078.0,189.725
2017-12-21,3223.0,3077.0,188.225
2017-12-22,3234.0,3086.3333333333,186.675
2017-12-23,3240.6,3095.6666666667,186.395
2017-12-24,3247.2,3105.0,186.115
2017-12-25,3253.8,3113.0,185.835
2017-12-26,3260.4,3125.0,185.555
2017-12-27,3267.0,3128.0,185.275
2017-12-28,3288.5,3165.0,183.525
2017-12-29,3309.0,3175.0,182.05
2017-12-30,3326.0,3185.0,181.78125
2017-12-31,3343.0,3195.0,181.5125
2018-01-01,3360.0,3257.5,181.24375
2018-01-02,3377.0,3309.0,180.975
2018-01-03,3350.5,3296.0,180.825
2018-01-04,3377.0,3275.0,180.575
2018-01-05,3396.0,3272.6666666667,180.325
2018-01-06,3394.5,3270.3333333333,180.325
2018-01-07,3393.0,3268.0,180.325
2018-01-08,3391.5,3240.0,180.325
2018-01-09,3401.0,3225.0,180.25
2018-01-10,3381.0,3260.0,180.225
2018-01-11,3420.0,3245.5,180.175
2018-01-12,3420.0,3250.6666666667,180.15
2018-01-13,3438.0,3255.8333333333,180.15
2018-01-14,3456.0,3261.0,180.15
2018-01-15,3474.0,3102.0,180.15
2018-01-16,3429.0,3129.0,180.125
2018-01-17,3445.0,3108.0,180.1
2018-01-18,3410.0,3150.0,180.025
2018-01-19,3463.0,3140.6666666667,179.975
2018-01-20,3455.6666666667,3131.3333333333,179.9666666667
2018-01-21,3448.3333333333,3122.0,179.9583333333
2018-01-22,3441.0,3200.0,179.95
2018-01-23,3443.0,3187.0,179.55
2018-01-24,3428.0,3228.0,179.475
2018-01-25,3482.0,3145.0,179.45
2018-01-26,3526.0,3164.5,178.025
2018-01-27,3553.8333333333,3184.0,177.4416666667
2018-01-28,3581.6666666667,3203.5,176.8583333333
2018-01-29,3609.5,3250.0,176.275
2018-01-30,3584.5,3276.0,174.4
2018-01-31,3589.5,3234.0,172.575
2018-02-01,3588.0,3230.0,170.7
2018-02-02,3577.0,3236.6666666667,168.8
2018-02-03,3572.6666666667,3243.3333333333,168.35
2018-02-04,3568.3333333333,3250.0,167.9
2018-02-05,3564.0,3214.0,167.45
2018-02-06,3530.5,3184.5,166.05
2018-02-07,3539.0,3174.0,164.35
2018-02-08,3460.0,3233.0,162.725
2018-02-09,3435.5,3222.0,159.65
2018-02-10,3434.6666666667,3211.0,158.75
2018-02-11,3433.8333333333,3200.0,157.85
2018-02-12,3433.0,3192.0,156.95
2018-02-13,3470.0,3131.0,156.125
2018-02-14,3518.0,3165.0,154.35
2018-02-15,3595.0,3158.5,154.35
2018-02-16,3618.0,3160.6666666667,151.65
2018-02-17,3608.6666666667,3162.8333333333,150.8
2018-02-18,3599.3333333333,3165.0,149.95
2018-02-19,3590.0,3173.0,149.1
2018-02-20,3587.5,3237.5,146.675
2018-02-21,3563.5,3231.0,146.625
2018-02-22,3524.0,3247.0,143.75
2018-02-23,3569.0,3227.0,140.975
2018-02-24,3575.3333333333,3207.0,140.0583333333
2018-02-25,3581.6666666667,3187.0,139.1416666667
2018-02-26,3588.0,3156.0,138.225
2018-02-27,3547.0,3132.0,135.8
2018-02-28,3498.5,3177.0,134.475
2018-03-01,3405.0,3199.0,133.475
2018-03-02,3396.5,3209.0,131.775
2018-03-03,3365.0,3219.0,157.5333333333
2018-03-04,3333.5,3229.0,183.2916666667
2018-03-05,3302.0,3156.0,209.05
2018-03-06,3335.0,3107.5,207.975
2018-03-07,3287.0,3098.5,207.775
2018-03-08,3241.5,3083.0,205.225
2018-03-09,3216.0,3089.3333333333,202.575
2018-03-10,3230.3333333333,3095.6666666667,201.7166666667
2018-03-11,3244.6666666667,3102.0,200.8583333333
2018-03-12,3259.0,3168.0,200.0
2018-03-13,3279.0,3163.0,197.5
2018-03-14,3279.5,3171.0,207.775
2018-03-15,3233.0,3187.0,206.35
2018-03-16,3285.0,3191.6666666667,206.125
2018-03-17,3277.3333333333,3196.3333333333,206.1
2018-03-18,3269.6666666667,3201.0,206.075
2018-03-19,3262.0,3180.0,206.05
2018-03-20,3243.0,3229.0,211.4
2018-03-21,3224.0,3231.0,211.35
2018-03-22,3223.0,3241.0,211.25
2018-03-23,3215.0,3246.8,211.225
2018-03-24,3228.1666666667,3252.6,211.0583333333
2018-03-25,3241.3333333333,3258.4,210.8916666667
2018-03-26,3254.5,3264.2,210.725
2018-03-27,3326.5,3270.0,210.075
2018-03-28,3291.5,3281.0,209.55
2018-03-29,3332.0,3288.5,212.825
2018-03-30,3322.5,3304.125,212.59
2018-03-31,3313.0,3319.75,212.355
2018-04-01,3303.5,3335.375,212.12
2018-04-02,3294.0,3351.0,211.885
2018-04-03,3284.5,3331.0,211.65
2018-04-04,3249.0,3356.0,209.5
2018-04-05,3234.0,3368.0,207.325
2018-04-06,3222.0,3366.0,205.35
2018-04-07,3220.1666666667,3364.0,204.6416666667
2018-04-08,3218.3333333333,3362.0,203.9333333333
2018-04-09,3216.5,3380.0,203.225
2018-04-10,3240.0,3357.0,201.175
2018-04-11,3236.5,3395.0,199.025
2018-04-12,3115.0,3387.0,196.475
2018-04-13,3121.0,3400.1666666667,194.675
2018-04-14,3119.3333333333,3413.3333333333,194.025
2018-04-15,3117.6666666667,3426.5,193.375
2018-04-16,3116.0,3381.0,192.725
2018-04-17,3115.0,3396.5,190.8
2018-04-18,3186.5,3384.0,189.075
2018-04-19,3232.0,3432.0,186.825
2018-04-20,3243.5,3426.0,185.0
2018-04-21,3234.0,3420.0,184.3916666667
2018-04-22,3224.5,3414.0,183.7833333333
2018-04-23,3215.0,3416.0,183.175
2018-04-24,3240.5,3400.5,181.325
2018-04-25,3162.0,3448.0,209.475
2018-04-26,3098.0,3482.0,228.15
2018-04-27,3120.5,3504.8333333333,237.8
2018-04-28,3137.3333333333,3527.6666666667,237.7166666667
2018-04-29,3154.1666666667,3550.5,237.6333333333
2018-04-30,3171.0,3536.5,237.55
2018-05-01,3100.5,3527.0,237.275
2018-05-02,3065.5,3532.0,237.0
2018-05-03,3028.0,3527.0,236.775
2018-05-04,2968.0,3524.3333333333,236.475
2018-05-05,2992.5,3521.6666666667,236.43125
2018-05-06,3017.0,3519.0,236.3875
2018-05-07,3041.5,3474.0,236.34375
2018-05-08,3066.0,3478.0,236.3
2018-05-09,3066.0,3407.0,235.35
2018-05-10,3072.0,3395.5,234.7
2018-05-11,3080.0,3398.6666666667,234.15
2018-05-12,3060.1666666667,3401.8333333333,234.0
2018-05-13,3040.3333333333,3405.0,233.85
2018-05-14,3020.5,3439.0,233.7
2018-05-15,3060.5,3488.5,232.8
2018-05-16,3055.0,3561.0,232.45
2018-05-17,3053.0,3586.0,231.625
