,date,close,volume
1554,2017-06-14,2.5735,68.907
1555,2017-06-13,2.5965,65.319
1556,2017-06-12,2.6155,67.454
1557,2017-06-09,2.6495,87.069
1558,2017-06-08,2.6095,103.923
1559,2017-06-07,2.5515,74.721
1560,2017-06-06,2.547,83.874
1561,2017-06-05,2.5575,55.862
1562,2017-06-02,2.5745,89.339
1563,2017-06-01,2.5875,67.639
1564,2017-05-31,2.58,72.258
1565,2017-05-30,2.564,48.645
1566,2017-05-26,2.566,898.0
1567,2017-05-25,2.5975,79.016
1568,2017-05-24,2.5835,83.191
1569,2017-05-23,2.596,57.363
1570,2017-05-22,2.5955,62.031
1571,2017-05-19,2.5815,79.617
1572,2017-05-18,2.5315,83.693
1573,2017-05-17,2.5465,60.697
1574,2017-05-16,2.5505,51.098
1575,2017-05-15,2.539,52.809
1576,2017-05-12,2.524,44.838
1577,2017-05-11,2.508,77.952
1578,2017-05-10,2.4945,56.825
1579,2017-05-09,2.498,60.569
1580,2017-05-08,2.4935,91.476
1581,2017-05-05,2.5285,79.606
1582,2017-05-04,2.5115,100.261
1583,2017-05-03,2.5435,111.819
1584,2017-05-02,2.6355,85.773
1585,2017-05-01,2.6605,48.724
1586,2017-04-28,2.6075,75.084
1587,2017-04-27,2.593,83.455
1588,2017-04-26,2.6005,52.551
1589,2017-04-25,2.591,45.855
1590,2017-04-24,2.565,31.744
1591,2017-04-21,2.551,25.162
1592,2017-04-20,2.557,29.13
1593,2017-04-19,2.549,34.64
1594,2017-04-18,2.5405,43.079
1595,2017-04-17,2.596,65.953
1596,2017-04-13,2.5705,84.935
1597,2017-04-12,2.545,111.642
1598,2017-04-11,2.608,98.018
1599,2017-04-10,2.604,80.405
1600,2017-04-07,2.647,95.468
1601,2017-04-06,2.658,78.02
1602,2017-04-05,2.68,101.986
1603,2017-04-04,2.612,42.925
1604,2017-04-03,2.6035,55.202
1605,2017-03-31,2.6525,76.52
1606,2017-03-30,2.6715,89.1
1607,2017-03-29,2.6775,69.057
1608,2017-03-28,2.676,73.941
1609,2017-03-27,2.632,94.972
1610,2017-03-24,2.631,47.886
1611,2017-03-23,2.6445,72.353
1612,2017-03-22,2.6305,67.495
1613,2017-03-21,2.6185,75.564
1614,2017-03-20,2.667,62.966
1615,2017-03-17,2.6915,42.628
1616,2017-03-16,2.6775,56.051
1617,2017-03-15,2.6565,48.801
1618,2017-03-14,2.635,62.808
1619,2017-03-13,2.6255,54.09
1620,2017-03-10,2.595,66.387
1621,2017-03-09,2.58,74.305
1622,2017-03-08,2.6005,68.131
1623,2017-03-07,2.6185,68.324
1624,2017-03-06,2.652,63.928
1625,2017-03-03,2.6965,48.361
1626,2017-03-02,2.6905,54.08
1627,2017-03-01,2.736,66.85
1628,2017-02-28,2.714,52.648
1629,2017-02-27,2.698,61.094
1630,2017-02-24,2.696,64.1
1631,2017-02-23,2.659,51.19
1632,2017-02-22,2.746,30.304
1633,2017-02-21,2.7575,56.787
1634,2017-02-17,2.72,3.952
1635,2017-02-16,2.7355,54.512
1636,2017-02-15,2.7405,85.156
1637,2017-02-14,2.737,119.191
1638,2017-02-13,2.783,90.241
1639,2017-02-10,2.768,123.983
1640,2017-02-09,2.6535,63.216
1641,2017-02-08,2.6665,70.921
1642,2017-02-07,2.632,58.42
1643,2017-02-06,2.6515,53.616
1644,2017-02-03,2.616,83.963
1645,2017-02-02,2.6855,53.464
1646,2017-02-01,2.7115,50.186
1647,2017-01-31,2.7275,56.411
1648,2017-01-30,2.655,54.134
1649,2017-01-27,2.6895,38.794
1650,2017-01-26,2.673,56.806
1651,2017-01-25,2.71,76.168
1652,2017-01-24,2.7085,76.382
1653,2017-01-23,2.6475,50.496
1654,2017-01-20,2.625,59.034
1655,2017-01-19,2.6105,56.27
1656,2017-01-18,2.6165,50.69
1657,2017-01-17,2.625,113.316
1658,2017-01-13,2.69,11.025
1659,2017-01-12,2.6715,86.219
1660,2017-01-11,2.6105,65.315
1661,2017-01-10,2.6125,89.214
1662,2017-01-09,2.5385,56.503
1663,2017-01-06,2.546,51.308
1664,2017-01-05,2.5375,65.866
1665,2017-01-04,2.5565,71.26
1666,2017-01-03,2.489,66.64
1667,2016-12-30,2.5055,30.53
1668,2016-12-29,2.488,41.285
1669,2016-12-28,2.5005,64.745
1670,2016-12-27,2.5155,38.455
1671,2016-12-23,2.479,39.056
1672,2016-12-22,2.479,39.056
1673,2016-12-21,2.497,39.888
1674,2016-12-20,2.5025,43.794
1675,2016-12-19,2.4995,66.48
1676,2016-12-16,2.5645,56.642
1677,2016-12-15,2.6005,67.61
1678,2016-12-14,2.6045,60.351
1679,2016-12-13,2.5985,71.286
1680,2016-12-12,2.619,66.651
1681,2016-12-09,2.6475,62.88
1682,2016-12-08,2.626,84.797
1683,2016-12-07,2.644,81.964
1684,2016-12-06,2.68,70.812
1685,2016-12-05,2.698,72.707
1686,2016-12-02,2.625,65.683
1687,2016-12-01,2.643,88.02
1688,2016-11-30,2.633,128.135
1689,2016-11-29,2.61,125.576
1690,2016-11-28,2.6705,91.051
1691,2016-11-25,2.6815,76.794
1692,2016-11-23,2.6175,8.843
1693,2016-11-22,2.556,41.356
1694,2016-11-21,2.5275,42.507
1695,2016-11-18,2.478,32.652
1696,2016-11-17,2.502,24.979
1697,2016-11-16,2.4675,116.974
1698,2016-11-15,2.505,147.268
1699,2016-11-14,2.521,145.801
1700,2016-11-11,2.509,270.638
1701,2016-11-10,2.551,164.655
1702,2016-11-09,2.4595,202.069
1703,2016-11-08,2.38,151.593
1704,2016-11-07,2.3095,117.278
1705,2016-11-04,2.265,83.5
1706,2016-11-03,2.249,74.947
1707,2016-11-02,2.2305,78.532
1708,2016-11-01,2.229,95.476
1709,2016-10-31,2.205,78.511
1710,2016-10-28,2.1935,80.208
1711,2016-10-27,2.1635,60.02
1712,2016-10-26,2.1455,53.5
1713,2016-10-25,2.1385,89.012
1714,2016-10-24,2.093,49.897
1715,2016-10-21,2.0885,39.416
1716,2016-10-20,2.096,42.499
1717,2016-10-19,2.1035,62.52
1718,2016-10-18,2.1055,59.17
1719,2016-10-17,2.107,59.214
1720,2016-10-14,2.1105,66.268
1721,2016-10-13,2.122,95.598
1722,2016-10-12,2.1765,42.636
1723,2016-10-11,2.1855,58.577
1724,2016-10-10,2.1975,62.886
1725,2016-10-07,2.1635,59.457
1726,2016-10-06,2.1555,41.886
1727,2016-10-05,2.1645,36.441
1728,2016-10-04,2.167,51.72
1729,2016-10-03,2.192,67.25
1730,2016-09-30,2.2105,57.105
1731,2016-09-29,2.19,60.253
1732,2016-09-28,2.1875,49.045
1733,2016-09-27,2.171,60.495
1734,2016-09-26,2.1985,50.116
1735,2016-09-23,2.201,56.553
1736,2016-09-22,2.1945,63.41
1737,2016-09-21,2.155,39.119
1738,2016-09-20,2.165,47.803
1739,2016-09-19,2.1565,46.094
1740,2016-09-16,2.16,44.329
1741,2016-09-15,2.1595,49.631
1742,2016-09-14,2.155,67.302
1743,2016-09-13,2.1015,58.857
1744,2016-09-12,2.1,78.739
1745,2016-09-09,2.0925,48.257
1746,2016-09-08,2.1,45.927
1747,2016-09-07,2.0975,45.319
1748,2016-09-06,2.0975,72.702
1749,2016-09-02,2.089,4.679
1750,2016-09-01,2.0755,48.252
1751,2016-08-31,2.0695,46.902
1752,2016-08-30,2.069,51.185
1753,2016-08-29,2.0745,29.295
1754,2016-08-26,2.0785,35.858
1755,2016-08-25,2.0765,34.512
1756,2016-08-24,2.0765,45.787
1757,2016-08-23,2.115,36.518
1758,2016-08-22,2.14,27.206
1759,2016-08-19,2.167,11.717
1760,2016-08-18,2.1675,21.041
1761,2016-08-17,2.152,13.057
1762,2016-08-16,2.172,18.826
1763,2016-08-15,2.1515,14.359
1764,2016-08-12,2.14,23.341
1765,2016-08-11,2.191,47.664
1766,2016-08-10,2.171,79.07
1767,2016-08-09,2.15,54.371
1768,2016-08-08,2.165,54.068
1769,2016-08-05,2.154,50.256
1770,2016-08-04,2.174,68.364
1771,2016-08-03,2.1985,69.701
1772,2016-08-02,2.209,70.359
1773,2016-08-01,2.1995,61.008
1774,2016-07-29,2.2215,57.421
1775,2016-07-28,2.209,54.382
1776,2016-07-27,2.185,65.21
1777,2016-07-26,2.2255,49.288
1778,2016-07-25,2.217,58.211
1779,2016-07-22,2.2355,64.097
1780,2016-07-21,2.2585,52.372
1781,2016-07-20,2.2585,62.039
1782,2016-07-19,2.254,61.204
1783,2016-07-18,2.263,73.415
1784,2016-07-15,2.237,62.183
1785,2016-07-14,2.2335,52.471
1786,2016-07-13,2.243,94.274
1787,2016-07-12,2.213,71.214
1788,2016-07-11,2.1475,50.976
1789,2016-07-08,2.119,43.312
1790,2016-07-07,2.1235,52.331
1791,2016-07-06,2.1535,69.044
1792,2016-07-05,2.1835,107.837
1793,2016-07-01,2.217,11.206
1794,2016-06-30,2.1955,54.81
1795,2016-06-29,2.186,49.181
1796,2016-06-28,2.1755,54.909
1797,2016-06-27,2.1255,34.189
1798,2016-06-24,2.116,54.285
1799,2016-06-23,2.1655,52.541
1800,2016-06-22,2.136,37.452
1801,2016-06-21,2.118,26.643
1802,2016-06-20,2.093,58.845
1803,2016-06-17,2.051,51.004
1804,2016-06-16,2.048,75.525
1805,2016-06-15,2.091,91.47
1806,2016-06-14,2.0405,54.713
1807,2016-06-13,2.0535,73.788
1808,2016-06-10,2.0305,55.956
1809,2016-06-09,2.039,77.768
1810,2016-06-08,2.0615,66.27
1811,2016-06-07,2.051,95.266
1812,2016-06-06,2.1175,66.424
1813,2016-06-03,2.113,82.829
1814,2016-06-02,2.07,50.751
1815,2016-06-01,2.073,72.858
1816,2016-05-31,2.0955,76.76
1817,2016-05-27,2.114,4.6
1818,2016-05-26,2.1025,55.204
1819,2016-05-25,2.1015,63.648
1820,2016-05-24,2.0665,59.257
1821,2016-05-23,2.055,50.724
1822,2016-05-20,2.0555,45.165
1823,2016-05-19,2.061,59.685
1824,2016-05-18,2.0785,70.094
1825,2016-05-17,2.089,56.735
1826,2016-05-16,2.089,60.086
1827,2016-05-13,2.074,60.751
1828,2016-05-12,2.0745,95.556
1829,2016-05-11,2.1035,62.875
1830,2016-05-10,2.0925,61.147
1831,2016-05-09,2.1065,75.334
1832,2016-05-06,2.154,62.435
1833,2016-05-05,2.154,63.846
1834,2016-05-04,2.1865,58.127
1835,2016-05-03,2.219,68.291
1836,2016-05-02,2.2665,28.557
1837,2016-04-29,2.2835,66.661
1838,2016-04-28,2.2315,49.756
1839,2016-04-27,2.2245,53.43
1840,2016-04-26,2.2465,39.011
1841,2016-04-25,2.256,33.431
1842,2016-04-22,2.2685,35.467
1843,2016-04-21,2.256,37.669
1844,2016-04-20,2.2455,29.453
1845,2016-04-19,2.2315,20.591
1846,2016-04-18,2.173,18.317
1847,2016-04-15,2.162,52.079
1848,2016-04-14,2.171,53.407
1849,2016-04-13,2.168,79.958
1850,2016-04-12,2.147,81.683
1851,2016-04-11,2.0905,60.722
1852,2016-04-08,2.087,71.092
1853,2016-04-07,2.0765,95.953
1854,2016-04-06,2.1435,51.139
1855,2016-04-05,2.138,55.586
1856,2016-04-04,2.1405,44.939
1857,2016-04-01,2.163,59.951
1858,2016-03-31,2.183,67.131
1859,2016-03-30,2.19,60.673
1860,2016-03-29,2.214,64.383
1861,2016-03-28,2.246,25.919
1862,2016-03-24,2.229,53.637
1863,2016-03-23,2.2355,61.329
1864,2016-03-22,2.2895,34.667
1865,2016-03-21,2.2925,44.29
1866,2016-03-18,2.2825,60.779
1867,2016-03-17,2.2925,71.476
1868,2016-03-16,2.2925,48.272
1869,2016-03-15,2.2335,40.893
1870,2016-03-14,2.2395,54.524
1871,2016-03-11,2.241,49.059
1872,2016-03-10,2.22,52.756
1873,2016-03-09,2.2325,63.942
1874,2016-03-08,2.222,80.229
1875,2016-03-07,2.2835,78.228
1876,2016-03-04,2.2745,103.998
1877,2016-03-03,2.2085,61.53
1878,2016-03-02,2.181,68.268
1879,2016-03-01,2.1455,56.756
1880,2016-02-29,2.1325,54.974
1881,2016-02-26,2.125,95.505
1882,2016-02-25,2.073,57.711
1883,2016-02-24,2.101,42.621
1884,2016-02-23,2.109,34.444
1885,2016-02-22,2.119,33.532
1886,2016-02-19,2.0805,23.601
1887,2016-02-18,2.0765,18.731
1888,2016-02-17,2.079,18.832
1889,2016-02-16,2.0565,31.846
1890,2016-02-12,2.029,12.412
1891,2016-02-11,2.0065,53.161
1892,2016-02-10,2.027,51.636
1893,2016-02-09,2.0395,76.315
1894,2016-02-08,2.0905,53.048
1895,2016-02-05,2.103,58.935
1896,2016-02-04,2.1315,66.663
1897,2016-02-03,2.095,65.729
1898,2016-02-02,2.055,54.999
1899,2016-02-01,2.0555,50.925
1900,2016-01-29,2.067,44.578
1901,2016-01-28,2.0515,51.604
1902,2016-01-27,2.064,58.887
1903,2016-01-26,2.0375,63.854
1904,2016-01-25,1.998,49.679
1905,2016-01-22,2.0025,50.797
1906,2016-01-21,1.9965,55.342
1907,2016-01-20,1.9595,51.47
1908,2016-01-19,1.9775,81.411
1909,2016-01-15,1.9435,7.975
1910,2016-01-14,1.976,61.977
1911,2016-01-13,1.956,49.211
1912,2016-01-12,1.959,52.693
1913,2016-01-11,1.9725,66.15
1914,2016-01-08,2.022,55.517
1915,2016-01-07,2.022,107.554
1916,2016-01-06,2.088,38.51
1917,2016-01-05,2.0955,41.277
1918,2016-01-04,2.0795,55.812
1919,2015-12-31,2.135,22.801
1920,2015-12-30,2.142,2.622
1921,2015-12-29,2.1365,2.622
1922,2015-12-28,2.079,22.505
1923,2015-12-25,2.124,0.0
1924,2015-12-24,2.124,15.75
1925,2015-12-23,2.1245,26.324
1926,2015-12-22,2.1145,4.514
1927,2015-12-21,2.14,4.514
1928,2015-12-18,2.1125,57.464
1929,2015-12-17,2.0435,44.415
1930,2015-12-16,2.0715,46.481
1931,2015-12-15,2.0565,56.872
1932,2015-12-14,2.1115,38.329
1933,2015-12-11,2.1165,65.874
1934,2015-12-10,2.0725,28.185
1935,2015-12-09,2.066,47.166
1936,2015-12-08,2.054,41.387
1937,2015-12-07,2.051,38.979
1938,2015-12-04,2.079,50.683
1939,2015-12-03,2.061,54.334
1940,2015-12-02,2.033,54.806
1941,2015-12-01,2.0715,54.893
1942,2015-11-30,2.0485,51.404
1943,2015-11-27,2.0575,81.561
1944,2015-11-26,2.049,0.0
1945,2015-11-25,2.049,15.269
1946,2015-11-24,2.069,50.15
1947,2015-11-23,2.0215,39.672
1948,2015-11-20,2.0595,28.222
1949,2015-11-19,2.083,0.0
1950,2015-11-18,2.083,22.761
1951,2015-11-17,2.1115,24.99
1952,2015-11-16,2.1155,65.261
1953,2015-11-13,2.168,45.28
1954,2015-11-12,2.1725,72.473
1955,2015-11-11,2.218,49.191
1956,2015-11-10,2.2175,62.208
1957,2015-11-09,2.23,48.06
1958,2015-11-06,2.242,63.185
1959,2015-11-05,2.255,78.867
1960,2015-11-04,2.3225,56.775
1961,2015-11-03,2.3305,51.333
1962,2015-11-02,2.319,42.106
1963,2015-10-30,2.3175,41.945
1964,2015-10-29,2.321,47.13
1965,2015-10-28,2.3625,56.488
1966,2015-10-27,2.362,41.101
1967,2015-10-26,2.357,38.67
1968,2015-10-23,2.35,64.179
1969,2015-10-22,2.3835,51.177
1970,2015-10-21,2.3605,46.031
1971,2015-10-20,2.3655,40.149
1972,2015-10-19,2.3675,39.16
1973,2015-10-16,2.4035,39.18
1974,2015-10-15,2.423,40.022
1975,2015-10-14,2.4155,32.977
1976,2015-10-13,2.3875,37.515
1977,2015-10-12,2.4155,34.752
1978,2015-10-09,2.414,72.608
1979,2015-10-08,2.343,43.916
1980,2015-10-07,2.367,40.767
1981,2015-10-06,2.355,33.519
1982,2015-10-05,2.3555,34.64
1983,2015-10-02,2.3255,41.685
1984,2015-10-01,2.3045,51.341
1985,2015-09-30,2.341,67.337
1986,2015-09-29,2.2515,37.593
1987,2015-09-28,2.2515,45.146
1988,2015-09-25,2.2835,33.36
1989,2015-09-24,2.3025,48.294
1990,2015-09-23,2.2955,40.251
1991,2015-09-22,2.2975,68.344
1992,2015-09-21,2.3885,33.207
1993,2015-09-18,2.386,57.312
1994,2015-09-17,2.452,42.363
1995,2015-09-16,2.452,39.092
1996,2015-09-15,2.4265,35.997
1997,2015-09-14,2.4055,39.799
1998,2015-09-11,2.4535,43.364
1999,2015-09-10,2.447,44.622
2000,2015-09-09,2.4365,57.6
2001,2015-09-08,2.434,100.997
2002,2015-09-07,2.312,0.0
2003,2015-09-04,2.312,3.326
2004,2015-09-03,2.3845,48.052
2005,2015-09-02,2.3295,45.425
2006,2015-09-01,2.3015,41.861
2007,2015-08-31,2.3375,34.408
2008,2015-08-28,2.346,59.351
2009,2015-08-27,2.3285,41.52
2010,2015-08-26,2.235,40.705
2011,2015-08-25,2.3005,42.247
2012,2015-08-24,2.248,48.972
2013,2015-08-21,2.2985,24.556
2014,2015-08-20,2.3175,23.973
2015,2015-08-19,2.2775,17.94
2016,2015-08-18,2.286,17.83
2017,2015-08-17,2.321,44.14
2018,2015-08-14,2.3515,40.75
2019,2015-08-13,2.353,49.503
2020,2015-08-12,2.35,78.373
2021,2015-08-11,2.3315,82.011
2022,2015-08-10,2.4,68.61
2023,2015-08-07,2.3325,59.524
2024,2015-08-06,2.341,37.673
2025,2015-08-05,2.3485,49.187
2026,2015-08-04,2.362,44.118
2027,2015-08-03,2.346,56.064
2028,2015-07-31,2.3635,45.566
2029,2015-07-30,2.377,42.155
2030,2015-07-29,2.4075,47.787
2031,2015-07-28,2.4025,54.028
2032,2015-07-27,2.3535,48.717
2033,2015-07-24,2.3825,55.839
2034,2015-07-23,2.3855,61.884
2035,2015-07-22,2.428,41.377
2036,2015-07-21,2.4745,38.919
2037,2015-07-20,2.4815,38.458
2038,2015-07-17,2.496,37.586
2039,2015-07-16,2.523,35.142
2040,2015-07-15,2.5215,44.531
2041,2015-07-14,2.535,37.45
2042,2015-07-13,2.5445,45.826
2043,2015-07-10,2.5375,37.687
2044,2015-07-09,2.5515,76.871
2045,2015-07-08,2.497,112.022
2046,2015-07-07,2.4465,115.853
2047,2015-07-06,2.538,79.066
2048,2015-07-03,2.631,0.0
2049,2015-07-02,2.631,124.0
2050,2015-07-01,2.6305,46.559
2051,2015-06-30,2.615,55.526
2052,2015-06-29,2.6335,51.792
2053,2015-06-26,2.6355,42.449
2054,2015-06-25,2.6195,32.562
2055,2015-06-24,2.624,41.555
2056,2015-06-23,2.615,25.81
2057,2015-06-22,2.571,20.777
2058,2015-06-19,2.575,21.744
2059,2015-06-18,2.6115,15.502
2060,2015-06-17,2.6085,12.451
2061,2015-06-16,2.6205,15.955
2062,2015-06-15,2.65,20.534
2063,2015-06-12,2.678,39.331
2064,2015-06-11,2.669,73.035
2065,2015-06-10,2.747,58.029
2066,2015-06-09,2.714,51.163
2067,2015-06-08,2.6965,41.197
2068,2015-06-05,2.6925,50.129
2069,2015-06-04,2.687,49.219
2070,2015-06-03,2.7265,44.124
2071,2015-06-02,2.736,45.781
2072,2015-06-01,2.72,46.39
2073,2015-05-29,2.728,61.294
2074,2015-05-28,2.7675,50.002
2075,2015-05-27,2.7685,48.216
2076,2015-05-26,2.778,56.729
2077,2015-05-25,2.811,0.0
2078,2015-05-22,2.811,44.62
2079,2015-05-21,2.8485,29.887
2080,2015-05-20,2.829,38.011
2081,2015-05-19,2.8375,54.341
2082,2015-05-18,2.9065,41.677
2083,2015-05-15,2.9245,36.595
2084,2015-05-14,2.9235,28.84
2085,2015-05-13,2.929,43.352
2086,2015-05-12,2.9315,40.028
2087,2015-05-11,2.903,34.857
2088,2015-05-08,2.9205,39.067
2089,2015-05-07,2.918,37.123
2090,2015-05-06,2.926,43.037
2091,2015-05-05,2.935,48.127
2092,2015-05-04,2.9205,29.355
2093,2015-05-01,2.9295,42.209
2094,2015-04-30,2.8865,61.854
2095,2015-04-29,2.799,39.506
2096,2015-04-28,2.7865,33.546
2097,2015-04-27,2.777,29.44
2098,2015-04-24,2.753,29.342
2099,2015-04-23,2.702,26.499
2100,2015-04-22,2.677,29.074
2101,2015-04-21,2.7055,24.503
2102,2015-04-20,2.73,21.977
2103,2015-04-17,2.77,18.898
2104,2015-04-16,2.7675,20.06
2105,2015-04-15,2.7095,20.505
2106,2015-04-14,2.7,66.631
2107,2015-04-13,2.719,48.342
2108,2015-04-10,2.734,61.708
2109,2015-04-09,2.729,38.31
2110,2015-04-08,2.7315,45.617
2111,2015-04-07,2.763,41.356
2112,2015-04-06,2.717,34.882
2113,2015-04-03,2.734,0.0
2114,2015-04-02,2.734,36.855
2115,2015-04-01,2.7485,48.33
2116,2015-03-31,2.74,46.814
2117,2015-03-30,2.7815,39.46
2118,2015-03-27,2.7675,50.097
2119,2015-03-26,2.811,52.342
2120,2015-03-25,2.792,41.929
2121,2015-03-24,2.803,60.804
2122,2015-03-23,2.7895,66.503
2123,2015-03-20,2.761,75.848
2124,2015-03-19,2.66,58.617
2125,2015-03-18,2.5705,70.324
2126,2015-03-17,2.633,44.197
2127,2015-03-16,2.6675,30.145
2128,2015-03-13,2.6635,37.945
2129,2015-03-12,2.6585,59.396
2130,2015-03-11,2.606,39.712
2131,2015-03-10,2.624,40.7
2132,2015-03-09,2.6705,48.79
2133,2015-03-06,2.609,41.26
2134,2015-03-05,2.6525,28.936
2135,2015-03-04,2.6595,31.66
2136,2015-03-03,2.6565,45.784
2137,2015-03-02,2.6975,39.672
2138,2015-02-27,2.6915,37.333
2139,2015-02-26,2.6945,57.577
2140,2015-02-25,2.6435,38.004
2141,2015-02-24,2.6395,39.218
2142,2015-02-23,2.5865,21.222
2143,2015-02-20,2.591,28.397
2144,2015-02-19,2.6155,20.464
2145,2015-02-18,2.61,21.895
2146,2015-02-17,2.5815,72.537
2147,2015-02-16,2.605,0.0
2148,2015-02-13,2.605,42.457
2149,2015-02-12,2.602,63.818
2150,2015-02-11,2.541,54.075
2151,2015-02-10,2.5515,54.489
2152,2015-02-09,2.5805,45.58
2153,2015-02-06,2.5855,48.578
2154,2015-02-05,2.595,56.643
2155,2015-02-04,2.591,59.942
2156,2015-02-03,2.5815,64.276
2157,2015-02-02,2.49,44.989
2158,2015-01-30,2.4945,51.413
2159,2015-01-29,2.4515,54.943
2160,2015-01-28,2.4795,47.832
2161,2015-01-27,2.4625,55.39
2162,2015-01-26,2.543,82.085
2163,2015-01-23,2.5015,47.044
2164,2015-01-22,2.5785,41.258
2165,2015-01-21,2.6125,52.744
2166,2015-01-20,2.594,79.435
2167,2015-01-19,2.617,0.0
2168,2015-01-16,2.617,61.063
2169,2015-01-15,2.558,88.87
2170,2015-01-14,2.5055,122.508
2171,2015-01-13,2.644,68.122
2172,2015-01-12,2.7255,54.015
2173,2015-01-09,2.7545,43.056
2174,2015-01-08,2.7695,46.387
2175,2015-01-07,2.7585,36.215
2176,2015-01-06,2.767,33.54
2177,2015-01-05,2.766,49.992
2178,2015-01-02,2.8175,23.365
2179,2015-01-01,2.8255,0.0
2180,2014-12-31,2.8255,20.165
2181,2014-12-30,2.854,32.129
2182,2014-12-29,2.822,35.688
2183,2014-12-26,2.814,15.75
2184,2014-12-25,2.8535,0.0
2185,2014-12-24,2.8535,14.712
2186,2014-12-23,2.866,19.362
2187,2014-12-22,2.8725,23.713
2188,2014-12-19,2.8845,30.839
2189,2014-12-18,2.8535,35.177
2190,2014-12-17,2.8705,43.116
2191,2014-12-16,2.8585,49.107
2192,2014-12-15,2.8785,40.167
2193,2014-12-12,2.934,25.939
2194,2014-12-11,2.921,32.548
2195,2014-12-10,2.893,29.963
2196,2014-12-09,2.9275,60.411
2197,2014-12-08,2.8855,33.035
2198,2014-12-05,2.9025,29.766
2199,2014-12-04,2.9145,46.563
2200,2014-12-03,2.872,33.919
2201,2014-12-02,2.8915,50.867
2202,2014-12-01,2.898,96.369
2203,2014-11-28,2.846,105.752
2204,2014-11-27,2.9565,0.0
2205,2014-11-26,2.9565,265.0
2206,2014-11-25,2.9775,51.537
2207,2014-11-24,3.006,38.014
2208,2014-11-21,3.029,33.908
2209,2014-11-20,3.0115,18.375
2210,2014-11-19,3.0325,20.078
2211,2014-11-18,2.992,19.575
2212,2014-11-17,3.0315,16.891
2213,2014-11-14,3.0385,23.883
2214,2014-11-13,2.9945,51.644
2215,2014-11-12,3.025,38.758
2216,2014-11-11,3.033,42.993
2217,2014-11-10,3.02,31.54
2218,2014-11-07,3.0385,47.609
2219,2014-11-06,3.0175,35.614
2220,2014-11-05,3.0075,54.919
2221,2014-11-04,3.0185,52.693
2222,2014-11-03,3.065,35.11
2223,2014-10-31,3.047,56.496
2224,2014-10-30,3.0625,48.913
2225,2014-10-29,3.1045,44.023
2226,2014-10-28,3.093,40.365
2227,2014-10-27,3.064,41.137
2228,2014-10-24,3.041,29.802
2229,2014-10-23,3.04,33.137
2230,2014-10-22,3.0175,31.903
2231,2014-10-21,3.028,42.345
2232,2014-10-20,2.988,30.896
2233,2014-10-17,3.0035,44.037
2234,2014-10-16,2.9815,78.408
2235,2014-10-15,3.009,75.81
2236,2014-10-14,3.09,61.755
2237,2014-10-13,3.0405,45.901
2238,2014-10-10,3.035,63.667
2239,2014-10-09,3.03,56.446
2240,2014-10-08,3.0035,65.446
2241,2014-10-07,3.039,31.345
2242,2014-10-06,3.0355,33.527
2243,2014-10-03,2.9985,30.874
2244,2014-10-02,2.9985,48.57
2245,2014-10-01,3.036,43.692
2246,2014-09-30,3.0075,52.112
2247,2014-09-29,3.0565,48.795
2248,2014-09-26,3.0355,29.289
2249,2014-09-25,3.03,50.135
2250,2014-09-24,3.0535,52.425
2251,2014-09-23,3.035,42.518
2252,2014-09-22,3.0385,57.034
2253,2014-09-19,3.0915,38.98
2254,2014-09-18,3.094,40.711
2255,2014-09-17,3.1435,39.83
2256,2014-09-16,3.166,79.046
2257,2014-09-15,3.0855,38.784
2258,2014-09-12,3.1065,32.061
2259,2014-09-11,3.0925,50.126
2260,2014-09-10,3.1105,37.627
2261,2014-09-09,3.102,67.408
2262,2014-09-08,3.1685,37.426
2263,2014-09-05,3.1695,24.621
2264,2014-09-04,3.151,32.507
2265,2014-09-03,3.127,41.795
2266,2014-09-02,3.155,45.522
2267,2014-09-01,3.1605,0.0
2268,2014-08-29,3.1605,37.296
2269,2014-08-28,3.1505,42.252
2270,2014-08-27,3.1985,28.36
2271,2014-08-26,3.2125,22.761
2272,2014-08-25,3.237,14.105
2273,2014-08-22,3.223,18.905
2274,2014-08-21,3.195,15.442
2275,2014-08-20,3.1975,28.892
2276,2014-08-19,3.119,13.682
2277,2014-08-18,3.1335,13.137
2278,2014-08-15,3.1245,12.081
2279,2014-08-14,3.1125,14.39
2280,2014-08-13,3.112,59.861
2281,2014-08-12,3.1545,49.462
2282,2014-08-11,3.1745,40.223
2283,2014-08-08,3.1735,40.599
2284,2014-08-07,3.176,56.344
2285,2014-08-06,3.166,53.7
2286,2014-08-05,3.2045,47.978
2287,2014-08-04,3.244,42.397
2288,2014-08-01,3.2145,42.686
2289,2014-07-31,3.231,41.314
2290,2014-07-30,3.2415,37.758
2291,2014-07-29,3.219,33.71
2292,2014-07-28,3.2435,31.692
2293,2014-07-25,3.2405,41.178
2294,2014-07-24,3.2665,57.886
2295,2014-07-23,3.207,29.925
2296,2014-07-22,3.208,42.252
2297,2014-07-21,3.199,36.193
2298,2014-07-18,3.1845,43.229
2299,2014-07-17,3.2205,37.818
2300,2014-07-16,3.2145,39.977
2301,2014-07-15,3.2495,44.19
2302,2014-07-14,3.249,34.429
2303,2014-07-11,3.269,36.889
2304,2014-07-10,3.267,42.77
2305,2014-07-09,3.248,39.284
2306,2014-07-08,3.257,45.54
2307,2014-07-07,3.261,35.84
2308,2014-07-04,3.2795,0.0
