,date,LME Nickel Cash-Settlement,LME Nickel 3-month,LME Nickel stock
3967,2008-01-16,27900.0,28200.0,46.602
3968,2008-01-15,28450.0,28710.0,46.692
3969,2008-01-14,28710.0,29005.0,46.908
3970,2008-01-11,27610.0,28050.0,47.544
3971,2008-01-10,28155.0,28500.0,47.886
3972,2008-01-09,28800.0,29200.0,48.036
3973,2008-01-08,28855.0,29135.0,48.156
3974,2008-01-07,27905.0,28205.0,48.126
3975,2008-01-04,29515.0,29825.0,47.784
3976,2008-01-03,28105.0,28400.0,47.892
3977,2008-01-02,26505.0,26725.0,47.94
