index,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
2016-01-03,4659.25,5134.5,235.90625
2016-01-04,4645.0,5160.0,235.8
2016-01-05,4647.0,5240.0,235.225
2016-01-06,4600.0,5149.0,235.85
2016-01-07,4514.0,5305.0,238.0
2016-01-08,4486.5,5311.3333333333,236.65
2016-01-09,4458.5,5317.6666666667,237.3083333333
2016-01-10,4430.5,5324.0,237.9666666667
2016-01-11,4402.5,5252.5,238.625
2016-01-12,4355.0,5252.0,236.725
2016-01-13,4380.0,5326.0,235.525
2016-01-14,4365.5,5260.0,233.4
2016-01-15,4310.5,5250.3333333333,234.175
2016-01-16,4327.0,5240.6666666667,233.9666666667
2016-01-17,4343.5,5231.0,233.7583333333
2016-01-18,4360.0,5182.0,233.55
2016-01-19,4440.5,5182.0,236.125
2016-01-20,4347.0,5268.0,235.3
2016-01-21,4376.0,5285.5,238.125
2016-01-22,4468.0,5264.0,237.35
2016-01-23,4463.3333333333,5242.5,237.8416666667
2016-01-24,4458.6666666667,5221.0,238.3333333333
2016-01-25,4454.0,5216.0,238.825
2016-01-26,4501.0,5167.0,237.375
2016-01-27,4507.5,5155.0,240.325
2016-01-28,4553.5,5116.0,241.25
2016-01-29,4541.5,5115.6666666667,242.375
2016-01-30,4539.0,5115.3333333333,241.3833333333
2016-01-31,4536.5,5115.0,240.3916666667
2016-02-01,4534.0,5127.5,239.4
2016-02-02,4605.5,5157.0,239.025
2016-02-03,4578.5,5040.0,235.4
2016-02-04,4685.0,4995.0,232.7
2016-02-05,4669.0,4990.0,228.65
2016-02-06,4636.8333333333,4985.0,228.1333333333
2016-02-07,4604.6666666667,4980.0,227.6166666667
2016-02-08,4572.5,4925.0,227.1
2016-02-09,4530.5,4912.0,228.125
2016-02-10,4507.0,4860.0,227.3
2016-02-11,4474.0,4810.0,224.75
2016-02-12,4488.5,4795.0,220.225
2016-02-13,4513.0,4780.0,219.5833333333
2016-02-14,4537.5,4765.0,218.9416666667
2016-02-15,4562.0,4687.0,218.3
2016-02-16,4583.5,4660.0,214.3
2016-02-17,4562.0,4600.0,209.875
2016-02-18,4577.0,4655.0,209.95
2016-02-19,4590.0,4603.3333333333,208.525
2016-02-20,4625.3333333333,4551.6666666667,207.5166666667
2016-02-21,4660.6666666667,4500.0,206.5083333333
2016-02-22,4696.0,4512.0,205.5
2016-02-23,4663.5,4529.0,203.7
2016-02-24,4585.5,4650.0,202.45
2016-02-25,4655.0,4620.5,199.25
2016-02-26,4681.0,4610.0,197.225
2016-02-27,4689.0,4599.5,196.6916666667
2016-02-28,4697.0,4589.0,196.1583333333
2016-02-29,4705.0,4608.5,195.625
2016-03-01,4726.0,4582.0,193.475
2016-03-02,4780.0,4517.0,190.75
2016-03-03,4830.0,4637.0,187.725
2016-03-04,4918.0,4624.0,186.7
2016-03-05,4945.3333333333,4611.0,186.2083333333
2016-03-06,4972.6666666667,4598.0,185.7166666667
2016-03-07,5000.0,4567.0,185.225
2016-03-08,4980.5,4613.0,184.85
2016-03-09,4935.5,4570.0,181.975
2016-03-10,4920.5,4669.0,178.575
2016-03-11,4941.0,4659.3333333333,175.975
2016-03-12,4958.6666666667,4649.6666666667,175.375
2016-03-13,4976.3333333333,4640.0,174.775
2016-03-14,4994.0,4600.5,174.175
2016-03-15,4920.0,4588.0,170.075
2016-03-16,4945.0,4555.0,167.025
2016-03-17,5029.0,4654.0,160.925
2016-03-18,5103.0,4670.0,158.275
2016-03-19,5095.1666666667,4686.0,157.275
2016-03-20,5087.3333333333,4702.0,156.275
2016-03-21,5079.5,4690.5,155.275
2016-03-22,5070.0,4685.0,151.975
2016-03-23,5060.5,4676.0,150.675
2016-03-24,4931.0,4678.2,151.375
2016-03-25,4932.7,4680.4,150.925
2016-03-26,4934.4,4682.6,150.475
2016-03-27,4936.1,4684.8,150.025
2016-03-28,4937.8,4687.0,149.575
2016-03-29,4939.5,4720.0,149.125
2016-03-30,4940.0,4701.0,145.45
2016-03-31,4855.5,4685.75,144.75
2016-04-01,4880.0,4670.5,143.4
2016-04-02,4858.6666666667,4655.25,143.425
2016-04-03,4837.3333333333,4640.0,143.45
2016-04-04,4816.0,4647.5,143.475
2016-04-05,4776.0,4601.0,141.425
2016-04-06,4775.0,4508.0,141.075
2016-04-07,4715.0,4489.0,145.0
2016-04-08,4654.0,4461.3333333333,145.675
2016-04-09,4651.0,4433.6666666667,146.2333333333
2016-04-10,4648.0,4406.0,146.7916666667
2016-04-11,4645.0,4368.0,147.35
2016-04-12,4715.5,4377.0,146.45
2016-04-13,4838.0,4368.0,146.475
2016-04-14,4830.5,4320.5,146.5
2016-04-15,4813.5,4333.6666666667,147.975
2016-04-16,4808.3333333333,4346.8333333333,147.7416666667
2016-04-17,4803.1666666667,4360.0,147.5083333333
2016-04-18,4798.0,4436.0,147.275
2016-04-19,4812.0,4352.0,144.7
2016-04-20,4938.5,4379.0,146.2
2016-04-21,5025.5,4456.5,146.275
2016-04-22,5015.5,4456.0,147.8
2016-04-23,5010.5,4455.5,149.3333333333
2016-04-24,5005.5,4455.0,150.8666666667
2016-04-25,5000.5,4501.0,152.4
2016-04-26,4935.5,4510.0,152.475
2016-04-27,4932.0,4545.0,152.2
2016-04-28,4912.5,4535.5,150.725
2016-04-29,5045.0,4532.0,149.5
2016-04-30,5023.75,4528.5,150.79375
2016-05-01,5002.5,4525.0,152.0875
2016-05-02,4981.25,4601.0,153.38125
2016-05-03,4960.0,4580.5,154.675
2016-05-04,4892.0,4681.0,156.5
2016-05-05,4826.0,4668.0,156.725
2016-05-06,4810.0,4637.6666666667,159.025
2016-05-07,4786.5,4607.3333333333,159.2166666667
2016-05-08,4763.0,4577.0,159.4083333333
2016-05-09,4739.5,4526.0,159.6
2016-05-10,4710.0,4504.0,160.9
2016-05-11,4748.0,4466.0,161.625
2016-05-12,4744.0,4487.0,160.0
2016-05-13,4660.0,4510.5,156.675
2016-05-14,4653.5,4534.0,157.4583333333
2016-05-15,4647.0,4557.5,158.2416666667
2016-05-16,4640.5,4580.5,159.025
2016-05-17,4634.0,4564.0,156.75
2016-05-18,4600.5,4575.0,156.85
2016-05-19,4596.0,4590.5,158.6
2016-05-20,4630.5,4623.6666666667,155.725
2016-05-21,4611.0,4656.8333333333,155.4833333333
2016-05-22,4591.5,4690.0,155.2416666667
2016-05-23,4572.0,4669.0,155.0
2016-05-24,4637.0,4590.0,157.25
2016-05-25,4636.0,4647.0,155.25
2016-05-26,4705.5,4681.0,155.975
2016-05-27,4725.5,4684.3333333333,153.75
2016-05-28,4719.125,4687.6666666667,153.24375
2016-05-29,4712.75,4691.0,152.7375
2016-05-30,4706.375,4716.5,152.23125
2016-05-31,4700.0,4768.0,151.725
2016-06-01,4601.0,4825.0,154.35
2016-06-02,4600.0,4910.0,153.525
2016-06-03,4688.0,4936.5,153.675
2016-06-04,4694.0,4963.0,160.5833333333
2016-06-05,4700.0,4989.5,167.4916666667
2016-06-06,4706.0,4975.0,174.4
2016-06-07,4589.0,4921.0,196.225
2016-06-08,4590.5,4911.0,207.3
2016-06-09,4546.0,4932.0,213.225
2016-06-10,4504.0,4946.3333333333,210.675
2016-06-11,4507.6666666667,4960.6666666667,209.6583333333
2016-06-12,4511.3333333333,4975.0,208.6416666667
2016-06-13,4515.0,4903.0,207.625
2016-06-14,4510.5,4935.5,203.275
2016-06-15,4632.0,5015.5,202.15
2016-06-16,4524.5,5070.5,199.025
2016-06-17,4521.5,5066.3333333333,195.925
2016-06-18,4542.6666666667,5062.1666666667,195.2916666667
2016-06-19,4563.8333333333,5058.0,194.6583333333
2016-06-20,4585.0,5042.0,194.025
2016-06-21,4587.0,5043.0,192.175
2016-06-22,4687.5,4915.0,190.7
2016-06-23,4747.0,4915.0,194.375
2016-06-24,4663.0,4915.0,192.375
2016-06-25,4672.6666666667,4915.0,192.15
2016-06-26,4682.3333333333,4915.0,191.925
2016-06-27,4692.0,4915.0,191.7
2016-06-28,4777.5,4909.0,192.95
2016-06-29,4780.0,4820.5,194.2
2016-06-30,4827.0,4857.0,191.525
2016-07-01,4783.5,4839.6666666667,189.125
2016-07-02,4829.0,4822.3333333333,188.8833333333
2016-07-03,4874.5,4805.0,188.6416666667
2016-07-04,4920.0,4763.0,188.4
2016-07-05,4840.5,4755.5,198.925
2016-07-06,4706.0,4700.0,222.55
2016-07-07,4725.0,4635.5,220.725
2016-07-08,4710.0,4637.3333333333,223.225
2016-07-09,4722.0,4639.1666666667,223.0166666667
2016-07-10,4734.0,4641.0,222.8083333333
2016-07-11,4746.0,4700.0,222.6
2016-07-12,4811.5,4820.0,234.75
2016-07-13,4918.5,4815.0,233.05
2016-07-14,4911.5,4787.0,234.925
2016-07-15,4945.5,4784.0,231.275
2016-07-16,4910.0,4781.0,230.6583333333
2016-07-17,4874.5,4778.0,230.0416666667
2016-07-18,4839.0,4803.0,229.425
2016-07-19,4938.0,4930.0,226.3
2016-07-20,4900.5,5015.0,228.0
2016-07-21,4953.5,5005.5,228.4
2016-07-22,4956.0,5000.6666666667,222.725
2016-07-23,4944.0,4995.8333333333,222.2666666667
2016-07-24,4932.0,4991.0,221.8083333333
2016-07-25,4920.0,4927.0,221.35
2016-07-26,4862.0,4922.0,213.725
2016-07-27,4869.5,4892.5,214.425
2016-07-28,4862.0,5034.0,208.725
2016-07-29,4853.0,5014.0,209.45
2016-07-30,4871.0,4994.0,209.6583333333
2016-07-31,4889.0,4974.0,209.8666666667
2016-08-01,4907.0,4954.0,210.075
2016-08-02,4885.5,4885.0,209.65
2016-08-03,4844.5,4797.0,207.35
2016-08-04,4787.0,4794.0,209.3
2016-08-05,4792.5,4771.6666666667,206.65
2016-08-06,4793.6666666667,4749.3333333333,206.1083333333
2016-08-07,4794.8333333333,4727.0,205.5666666667
2016-08-08,4796.0,4700.0,205.025
2016-08-09,4779.0,4735.5,205.35
2016-08-10,4874.5,4735.0,204.825
2016-08-11,4810.0,4654.5,203.925
2016-08-12,4746.0,4647.6666666667,202.375
2016-08-13,4746.0,4640.8333333333,203.9666666667
2016-08-14,4746.0,4634.0,205.5583333333
2016-08-15,4746.0,4629.0,207.15
2016-08-16,4798.0,4590.0,205.375
2016-08-17,4755.5,4583.0,213.3
2016-08-18,4802.5,4623.0,213.425
2016-08-19,4774.0,4602.6666666667,210.625
2016-08-20,4760.0,4582.3333333333,216.875
2016-08-21,4746.0,4562.0,223.125
2016-08-22,4732.0,4610.0,229.375
2016-08-23,4719.0,4620.0,240.075
2016-08-24,4658.5,4687.0,254.7
2016-08-25,4639.5,4705.0,263.875
2016-08-26,4622.0,4697.5,271.575
2016-08-27,4618.75,4690.0,274.4875
2016-08-28,4615.5,4682.5,277.4
2016-08-29,4612.25,4675.0,280.3125
2016-08-30,4609.0,4586.0,283.225
2016-08-31,4602.5,4585.5,293.525
2016-09-01,4620.0,4680.0,304.775
2016-09-02,4607.0,4688.5,318.5
2016-09-03,4605.6666666667,4697.0,321.8416666667
2016-09-04,4604.3333333333,4705.5,325.1833333333
2016-09-05,4603.0,4595.0,328.525
2016-09-06,4623.0,4605.0,334.975
2016-09-07,4643.0,4563.0,339.6
2016-09-08,4617.5,4519.0,338.225
2016-09-09,4622.5,4522.0,350.6
2016-09-10,4606.0,4525.0,351.8
2016-09-11,4589.5,4528.0,353.0
2016-09-12,4573.0,4530.0,354.2
2016-09-13,4641.5,4644.0,353.375
2016-09-14,4694.5,4537.0,351.5
2016-09-15,4727.0,4535.0,349.225
2016-09-16,4733.5,4555.0,349.0
2016-09-17,4732.8333333333,4575.0,349.2083333333
2016-09-18,4732.1666666667,4595.0,349.4166666667
2016-09-19,4731.5,4597.0,349.625
2016-09-20,4732.5,4700.0,347.95
2016-09-21,4733.0,4752.0,347.8
2016-09-22,4815.5,4670.5,346.05
2016-09-23,4815.0,4682.0,356.875
2016-09-24,4808.0,4693.5,359.2916666667
2016-09-25,4801.0,4705.0,361.7083333333
2016-09-26,4794.0,4785.0,364.125
2016-09-27,4775.0,4785.5,371.475
2016-09-28,4807.5,4835.0,369.075
2016-09-29,4816.5,4800.0,379.175
2016-09-30,4832.0,4842.6666666667,372.225
2016-10-01,4823.6666666667,4885.3333333333,372.075
2016-10-02,4815.3333333333,4928.0,371.925
2016-10-03,4807.0,4862.0,371.775
2016-10-04,4790.5,4728.0,368.525
2016-10-05,4777.5,4742.0,365.05
2016-10-06,4742.0,4720.0,359.725
2016-10-07,4742.0,4734.0,355.3
2016-10-08,4756.6666666667,4748.0,353.7583333333
2016-10-09,4771.3333333333,4762.0,352.2166666667
2016-10-10,4786.0,4835.0,350.675
2016-10-11,4801.5,4940.0,349.35
2016-10-12,4805.0,4933.5,347.85
2016-10-13,4754.5,4966.5,346.15
2016-10-14,4672.5,4929.3333333333,349.075
2016-10-15,4672.1666666667,4892.1666666667,347.9833333333
2016-10-16,4671.8333333333,4855.0,346.8916666667
2016-10-17,4671.5,4959.0,345.8
2016-10-18,4665.5,4917.0,348.0
2016-10-19,4642.5,4967.0,350.625
2016-10-20,4633.5,4966.0,348.575
2016-10-21,4637.0,4954.6666666667,346.775
2016-10-22,4631.5,4943.3333333333,344.5
2016-10-23,4626.0,4932.0,342.225
2016-10-24,4620.5,4875.0,339.95
2016-10-25,4720.0,4882.0,338.8
2016-10-26,4717.5,4876.0,336.225
2016-10-27,4774.0,4865.0,331.45
2016-10-28,4787.0,4884.6666666667,326.4
2016-10-29,4800.5,4904.3333333333,324.5416666667
2016-10-30,4814.0,4924.0,322.6833333333
2016-10-31,4827.5,4898.5,320.825
2016-11-01,4862.5,4858.0,319.475
2016-11-02,4871.0,4808.0,319.0
2016-11-03,4918.0,4810.5,310.6
2016-11-04,4943.0,4810.3333333333,305.0
2016-11-05,4972.6666666667,4810.1666666667,302.8
2016-11-06,5002.3333333333,4810.0,300.6
2016-11-07,5032.0,4786.5,298.4
2016-11-08,5044.0,4879.0,291.625
2016-11-09,5335.0,4816.0,282.6
2016-11-10,5619.0,4761.0,274.95
2016-11-11,5900.0,4761.1666666667,270.85
2016-11-12,5806.6666666667,4761.3333333333,269.2833333333
2016-11-13,5713.3333333333,4761.5,267.7166666667
2016-11-14,5620.0,4808.5,266.15
2016-11-15,5448.0,4772.0,262.05
2016-11-16,5459.0,4818.5,255.6
2016-11-17,5426.0,4788.0,257.875
2016-11-18,5446.0,4774.5,253.7
2016-11-19,5475.8333333333,4761.0,251.4916666667
2016-11-20,5505.6666666667,4747.5,249.2833333333
2016-11-21,5535.5,4738.0,247.075
2016-11-22,5618.0,4674.0,242.275
2016-11-23,5564.0,4649.0,239.4
2016-11-24,5834.5,4640.0,235.875
2016-11-25,5822.5,4636.375,237.2
2016-11-26,5860.1666666667,4632.75,236.2166666667
2016-11-27,5897.8333333333,4629.125,235.2333333333
2016-11-28,5935.5,4625.5,234.25
2016-11-29,5778.0,4620.0,235.475
2016-11-30,5740.0,4635.0,234.825
2016-12-01,5773.0,4615.5,236.675
2016-12-02,5736.0,4615.3333333333,234.025
2016-12-03,5774.5,4615.1666666667,233.6916666667
2016-12-04,5813.0,4615.0,233.3583333333
2016-12-05,5851.5,4639.5,233.025
2016-12-06,5856.0,4661.0,229.5
2016-12-07,5903.5,4636.0,225.925
2016-12-08,5838.0,4643.0,221.125
2016-12-09,5824.0,4627.0,213.325
2016-12-10,5801.6666666667,4611.0,222.7333333333
2016-12-11,5779.3333333333,4595.0,232.1416666667
2016-12-12,5757.0,4664.0,241.55
2016-12-13,5765.5,4713.0,258.175
2016-12-14,5735.0,4744.0,278.125
2016-12-15,5682.5,4752.0,295.3
2016-12-16,5649.0,4753.0,307.075
2016-12-17,5619.6666666667,4754.0,319.875
2016-12-18,5590.3333333333,4755.0,332.675
2016-12-19,5561.0,4759.0,345.475
2016-12-20,5485.5,4759.0,344.025
2016-12-21,5498.5,4832.5,339.625
2016-12-22,5426.0,4840.0,335.8
2016-12-23,5482.0,4832.6666666667,334.525
2016-12-24,5482.8,4825.3333333333,333.84
2016-12-25,5483.6,4818.0,333.155
2016-12-26,5484.4,4796.0,332.47
2016-12-27,5485.2,4822.5,331.785
2016-12-28,5486.0,4832.0,331.1
2016-12-29,5514.0,4847.0,328.35
2016-12-30,5501.0,4841.0,322.225
2016-12-31,5519.25,4835.0,319.625
2017-01-01,5537.5,4829.0,317.025
2017-01-02,5555.75,4810.0,314.425
2017-01-03,5574.0,4805.0,311.825
2017-01-04,5500.5,4763.0,305.875
2017-01-05,5611.0,4760.5,301.775
2017-01-06,5546.5,4777.0,295.125
2017-01-07,5548.1666666667,4793.5,295.05
2017-01-08,5549.8333333333,4810.0,294.975
2017-01-09,5551.5,4821.5,294.9
2017-01-10,5642.0,4830.0,293.4
2017-01-11,5709.5,4776.0,288.225
2017-01-12,5752.5,4692.0,285.7
2017-01-13,5797.0,4692.6666666667,281.7
2017-01-14,5817.0,4693.3333333333,280.8
2017-01-15,5837.0,4694.0,279.9
2017-01-16,5857.0,4685.0,279.0
2017-01-17,5771.5,4664.0,277.375
2017-01-18,5721.0,4653.5,276.05
2017-01-19,5710.0,4657.0,274.1
2017-01-20,5706.0,4651.5,275.4
2017-01-21,5729.0,4646.0,275.15
2017-01-22,5752.0,4640.5,274.9
2017-01-23,5775.0,4733.0,274.65
2017-01-24,5879.0,4726.5,272.15
2017-01-25,5867.0,4783.0,271.025
2017-01-26,5890.0,4798.0,268.975
2017-01-27,5847.0,4812.6666666667,263.775
2017-01-28,5850.3333333333,4827.3333333333,263.2333333333
2017-01-29,5853.6666666667,4842.0,262.6916666667
2017-01-30,5857.0,4878.0,262.15
2017-01-31,5921.0,4889.0,261.325
2017-02-01,5931.0,4927.5,260.85
2017-02-02,5903.0,4958.0,259.5
2017-02-03,5836.0,4986.0,257.15
2017-02-04,5819.3333333333,5014.0,256.0083333333
2017-02-05,5802.6666666667,5042.0,254.8666666667
2017-02-06,5786.0,5064.5,253.725
2017-02-07,5802.0,5352.0,253.45
2017-02-08,5865.0,5635.0,254.725
2017-02-09,5863.0,5910.0,251.525
2017-02-10,5872.0,5816.0,248.2
2017-02-11,5951.6666666667,5722.0,248.075
2017-02-12,6031.3333333333,5628.0,247.95
2017-02-13,6111.0,5441.0,247.825
2017-02-14,6145.0,5462.0,243.35
2017-02-15,6016.0,5435.5,235.825
2017-02-16,6015.0,5460.0,236.725
2017-02-17,5939.0,5491.6666666667,229.075
2017-02-18,5960.0,5523.3333333333,227.3916666667
2017-02-19,5981.0,5555.0,225.7083333333
2017-02-20,6002.0,5634.0,224.025
2017-02-21,6034.0,5590.0,221.425
2017-02-22,5976.0,5848.0,219.425
2017-02-23,5991.0,5838.0,214.025
2017-02-24,5881.0,5875.3333333333,210.8
2017-02-25,5896.3333333333,5912.6666666667,209.4916666667
2017-02-26,5911.6666666667,5950.0,208.1833333333
2017-02-27,5927.0,5790.0,206.875
2017-02-28,5936.0,5755.0,203.1
2017-03-01,6040.0,5775.0,200.725
2017-03-02,5994.0,5735.0,200.0
2017-03-03,5910.0,5776.3333333333,196.425
2017-03-04,5892.0,5817.6666666667,209.3666666667
2017-03-05,5874.0,5859.0,222.3083333333
2017-03-06,5856.0,5867.0,235.25
2017-03-07,5807.0,5914.0,261.975
2017-03-08,5782.0,5836.0,288.525
2017-03-09,5655.0,5825.0,327.3
2017-03-10,5714.5,5808.3333333333,325.5
2017-03-11,5741.0,5791.6666666667,327.4
2017-03-12,5767.5,5775.0,329.3
2017-03-13,5794.0,5776.0,331.2
2017-03-14,5747.0,5745.0,332.05
2017-03-15,5850.0,5683.5,340.525
2017-03-16,5911.0,5660.0,339.025
2017-03-17,5889.0,5628.5,337.6
2017-03-18,5889.6666666667,5597.0,336.0583333333
2017-03-19,5890.3333333333,5565.5,334.5166666667
2017-03-20,5891.0,5500.0,332.975
2017-03-21,5765.5,5519.0,329.85
2017-03-22,5712.0,5440.0,323.975
2017-03-23,5790.5,5496.0,317.1
2017-03-24,5782.5,5496.9,312.525
2017-03-25,5746.1666666667,5497.8,312.1416666667
2017-03-26,5709.8333333333,5498.7,311.7583333333
2017-03-27,5673.5,5499.6,311.375
2017-03-28,5774.5,5500.5,309.225
2017-03-29,5847.0,5529.0,304.275
2017-03-30,5860.0,5520.0,297.55
2017-03-31,5849.0,5536.0,291.175
2017-04-01,5838.3333333333,5552.0,288.75
2017-04-02,5827.6666666667,5568.0,286.325
2017-04-03,5817.0,5584.0,283.9
2017-04-04,5724.5,5518.0,279.875
2017-04-05,5808.5,5629.0,273.75
2017-04-06,5870.5,5571.0,270.55
2017-04-07,5770.0,5572.6666666667,265.325
2017-04-08,5757.0,5574.3333333333,265.7416666667
2017-04-09,5744.0,5576.0,266.1583333333
2017-04-10,5731.0,5661.0,266.575
2017-04-11,5746.0,5730.5,259.675
2017-04-12,5685.0,5779.0,258.825
2017-04-13,5655.0,5828.0,257.2
2017-04-14,5648.1,5847.1666666667,256.845
2017-04-15,5641.2,5866.3333333333,256.49
2017-04-16,5634.3,5885.5,256.135
2017-04-17,5627.4,5797.0,255.78
2017-04-18,5620.5,5750.0,255.425
2017-04-19,5600.5,5733.0,267.475
2017-04-20,5611.5,5735.0,268.45
2017-04-21,5601.0,5755.0,268.4
2017-04-22,5604.6666666667,5775.0,267.2166666667
2017-04-23,5608.3333333333,5795.0,266.0333333333
2017-04-24,5612.0,5895.0,264.85
2017-04-25,5652.5,5893.0,262.25
2017-04-26,5677.5,5912.0,261.475
2017-04-27,5686.5,5864.5,260.575
2017-04-28,5688.5,5868.6666666667,259.725
2017-04-29,5703.0,5872.8333333333,258.2125
2017-04-30,5717.5,5877.0,256.7
2017-05-01,5732.0,5930.0,255.1875
2017-05-02,5746.5,5936.0,253.675
2017-05-03,5636.5,5922.0,284.925
2017-05-04,5543.0,5845.0,317.85
2017-05-05,5530.5,5828.0,354.65
2017-05-06,5509.0,5811.0,353.6166666667
2017-05-07,5487.5,5794.0,352.5833333333
2017-05-08,5466.0,5816.0,351.55
2017-05-09,5496.0,5879.0,342.825
2017-05-10,5512.0,5875.0,339.2
2017-05-11,5580.5,5873.0,336.725
2017-05-12,5520.0,5952.5,329.375
2017-05-13,5542.0,6032.0,327.9666666667
2017-05-14,5564.0,6111.5,326.5583333333
2017-05-15,5586.0,6156.0,325.15
2017-05-16,5584.0,6036.0,322.5
2017-05-17,5575.0,6036.0,339.6
2017-05-18,5490.0,5960.0,340.35
2017-05-19,5596.0,5975.6666666667,336.65
2017-05-20,5623.0,5991.3333333333,335.2
2017-05-21,5650.0,6007.0,333.75
2017-05-22,5677.0,6045.5,332.3
2017-05-23,5660.5,5991.0,329.875
2017-05-24,5662.5,6003.0,325.675
2017-05-25,5666.75,5893.0,322.1625
2017-05-26,5671.0,5907.0,318.65
2017-05-27,5655.25,5921.0,317.7875
2017-05-28,5639.5,5935.0,316.925
2017-05-29,5623.75,5940.0,316.0625
2017-05-30,5608.0,6051.0,315.2
2017-05-31,5615.5,6001.0,311.15
2017-06-01,5636.5,5918.0,308.0
2017-06-02,5559.5,5900.5,305.55
2017-06-03,5568.5,5883.0,304.575
2017-06-04,5577.5,5865.5,303.6
2017-06-05,5586.5,5822.0,302.625
2017-06-06,5540.5,5798.0,299.575
2017-06-07,5575.5,5672.0,294.225
2017-06-08,5647.5,5729.0,286.35
2017-06-09,5739.0,5754.3333333333,276.875
2017-06-10,5743.3333333333,5779.6666666667,277.775
2017-06-11,5747.6666666667,5805.0,278.675
2017-06-12,5752.0,5772.0,279.575
2017-06-13,5659.0,5869.0,275.85
2017-06-14,5684.5,5935.0,272.625
2017-06-15,5637.0,5909.0,268.5
2017-06-16,5655.5,5910.0,268.45
2017-06-17,5666.0,5911.0,267.3583333333
2017-06-18,5676.5,5912.0,266.2666666667
2017-06-19,5687.0,5794.0,265.175
2017-06-20,5673.5,5741.0,262.075
2017-06-21,5650.0,5825.0,259.3
2017-06-22,5736.0,5815.5,256.7
2017-06-23,5774.0,5775.0,258.7
2017-06-24,5773.0,5734.5,257.3583333333
2017-06-25,5772.0,5694.0,256.0166666667
2017-06-26,5771.0,5800.0,254.675
2017-06-27,5789.0,5866.0,250.55
2017-06-28,5822.0,5881.0,248.675
2017-06-29,5905.5,5865.5,243.3
2017-06-30,5907.5,5859.3333333333,249.7
2017-07-01,5903.0,5853.1666666667,259.225
2017-07-02,5898.5,5847.0,268.75
2017-07-03,5894.0,5750.0,278.275
2017-07-04,5847.0,5840.0,275.6
2017-07-05,5818.0,5900.5,315.925
2017-07-06,5828.5,5810.0,314.775
2017-07-07,5809.0,5795.3333333333,315.075
2017-07-08,5799.3333333333,5780.6666666667,316.7083333333
2017-07-09,5789.6666666667,5766.0,318.3416666667
2017-07-10,5780.0,5772.0,319.975
2017-07-11,5795.0,5711.0,319.75
2017-07-12,5882.5,5686.0,318.55
2017-07-13,5902.0,5678.8,318.225
2017-07-14,5858.0,5671.6,313.3
2017-07-15,5893.8333333333,5664.4,311.9083333333
2017-07-16,5929.6666666667,5657.2,310.5166666667
2017-07-17,5965.5,5650.0,309.125
2017-07-18,5940.5,5630.5,307.275
2017-07-19,5956.0,5645.0,309.25
2017-07-20,5930.0,5633.0,308.05
2017-07-21,6001.5,5636.6666666667,306.625
2017-07-22,6001.0,5640.3333333333,306.375
2017-07-23,6000.5,5644.0,306.125
2017-07-24,6000.0,5688.0,305.875
2017-07-25,6150.0,5705.0,304.85
2017-07-26,6238.0,5712.0,303.25
2017-07-27,6325.0,5714.0,302.125
2017-07-28,6283.0,5730.5,300.575
2017-07-29,6304.3333333333,5747.0,299.375
2017-07-30,6325.6666666667,5763.5,298.175
2017-07-31,6347.0,5780.0,296.975
2017-08-01,6300.5,5665.0,295.525
2017-08-02,6300.0,5570.0,301.1
2017-08-03,6290.0,5560.0,299.425
2017-08-04,6330.0,5537.0,298.225
2017-08-05,6331.0,5514.0,297.7166666667
2017-08-06,6332.0,5491.0,297.2083333333
2017-08-07,6333.0,5520.0,296.7
2017-08-08,6364.0,5537.5,293.95
2017-08-09,6465.0,5603.0,288.925
2017-08-10,6416.5,5541.0,288.05
2017-08-11,6353.5,5564.6666666667,283.675
2017-08-12,6352.6666666667,5588.3333333333,283.5583333333
2017-08-13,6351.8333333333,5612.0,283.4416666667
2017-08-14,6351.0,5594.0,283.325
2017-08-15,6382.0,5597.0,280.975
2017-08-16,6433.0,5508.0,279.0
2017-08-17,6460.0,5617.5,275.8
2017-08-18,6453.0,5643.5,271.35
2017-08-19,6473.5,5669.5,268.1333333333
2017-08-20,6494.0,5695.5,264.9166666667
2017-08-21,6514.5,5684.0,261.7
2017-08-22,6584.0,5680.0,255.7
2017-08-23,6555.0,5684.5,249.525
2017-08-24,6577.0,5689.0,245.05
2017-08-25,6714.0,5674.25,240.825
2017-08-26,6734.75,5659.5,238.875
2017-08-27,6755.5,5644.75,236.925
2017-08-28,6776.25,5630.0,234.975
2017-08-29,6797.0,5640.0,233.025
2017-08-30,6755.0,5662.0,223.05
2017-08-31,6792.0,5584.0,228.45
2017-09-01,6776.0,5594.6666666667,223.5
2017-09-02,6808.3333333333,5605.3333333333,222.625
2017-09-03,6840.6666666667,5616.0,221.75
2017-09-04,6873.0,5570.0,220.875
2017-09-05,6904.0,5606.0,217.55
2017-09-06,6864.0,5675.5,214.775
2017-09-07,6842.5,5764.0,210.725
2017-09-08,6780.0,5770.3333333333,213.175
2017-09-09,6765.6666666667,5776.6666666667,211.5916666667
2017-09-10,6751.3333333333,5783.0,210.0083333333
2017-09-11,6737.0,5693.0,208.425
2017-09-12,6601.5,5717.0,218.725
2017-09-13,6527.0,5667.0,246.575
2017-09-14,6418.5,5679.0,276.025
2017-09-15,6457.0,5689.3333333333,304.35
2017-09-16,6467.0,5699.6666666667,303.875
2017-09-17,6477.0,5710.0,303.4
