index,LME Nickel Cash-Settlement,LME Nickel 3-month,LME Nickel stock
2016-02-01,8450.0,10050.0,446.676
2016-02-02,8460.0,9995.0,444.126
2016-02-03,8440.0,9705.0,443.586
2016-02-04,8545.0,9750.0,442.182
2016-02-05,8485.0,9703.3333333333,440.082
2016-02-06,8341.6666666667,9656.6666666667,439.768
2016-02-07,8198.3333333333,9610.0,439.454
2016-02-08,8055.0,9530.0,439.14
2016-02-09,8100.0,9480.0,439.068
2016-02-10,8040.0,9440.0,439.068
2016-02-11,7710.0,9420.0,438.738
2016-02-12,7720.0,9438.3333333333,439.104
2016-02-13,7853.3333333333,9456.6666666667,439.108
2016-02-14,7986.6666666667,9475.0,439.112
2016-02-15,8120.0,9200.0,439.116
2016-02-16,8270.0,9025.0,438.402
2016-02-17,8240.0,8930.0,437.442
2016-02-18,8305.0,8935.0,438.306
2016-02-19,8340.0,8690.0,435.378
2016-02-20,8458.3333333333,8445.0,435.506
2016-02-21,8576.6666666667,8200.0,435.634
2016-02-22,8695.0,8445.0,435.762
2016-02-23,8675.0,8720.0,435.396
2016-02-24,8520.0,9140.0,445.26
2016-02-25,8500.0,8810.0,443.01
2016-02-26,8410.0,8813.3333333333,441.966
2016-02-27,8413.3333333333,8816.6666666667,441.948
2016-02-28,8416.6666666667,8820.0,441.93
2016-02-29,8420.0,8875.0,441.912
2016-03-01,8535.0,8940.0,439.932
2016-03-02,8760.0,8810.0,440.502
2016-03-03,8785.0,9030.0,438.138
2016-03-04,9050.0,9020.0,431.874
2016-03-05,9158.3333333333,9010.0,431.45
2016-03-06,9266.6666666667,9000.0,431.026
2016-03-07,9375.0,8640.0,430.602
2016-03-08,9040.0,8755.0,427.248
2016-03-09,8785.0,8560.0,428.664
2016-03-10,8735.0,8655.0,426.798
2016-03-11,8770.0,8645.0,424.854
2016-03-12,8748.3333333333,8635.0,424.146
2016-03-13,8726.6666666667,8625.0,423.438
2016-03-14,8705.0,8695.0,422.73
2016-03-15,8535.0,8740.0,434.028
2016-03-16,8460.0,8655.0,435.702
2016-03-17,8645.0,8720.0,434.838
2016-03-18,8855.0,8753.3333333333,434.508
2016-03-19,8775.0,8786.6666666667,433.78
2016-03-20,8695.0,8820.0,433.052
2016-03-21,8615.0,8760.0,432.324
2016-03-22,8650.0,8685.0,431.148
2016-03-23,8625.0,8600.0,433.11
2016-03-24,8580.0,8596.0,432.672
2016-03-25,8579.0,8592.0,433.1076
2016-03-26,8578.0,8588.0,433.5432
2016-03-27,8577.0,8584.0,433.9788
2016-03-28,8576.0,8580.0,434.4144
2016-03-29,8575.0,8660.0,434.85
2016-03-30,8425.0,8700.0,432.672
2016-03-31,8280.0,8666.25,431.652
2016-04-01,8380.0,8632.5,431.802
2016-04-02,8345.0,8598.75,431.82
2016-04-03,8310.0,8565.0,431.838
2016-04-04,8275.0,8610.0,431.856
2016-04-05,8275.0,8540.0,430.506
2016-04-06,8470.0,8375.0,432.024
2016-04-07,8460.0,8465.0,431.136
2016-04-08,8405.0,8433.3333333333,428.676
2016-04-09,8455.0,8401.6666666667,428.598
2016-04-10,8505.0,8370.0,428.52
2016-04-11,8555.0,8195.0,428.442
2016-04-12,8655.0,8290.0,428.64
2016-04-13,8920.0,8380.0,428.712
2016-04-14,8880.0,8410.0,427.182
2016-04-15,8885.0,8463.3333333333,424.212
2016-04-16,8906.6666666667,8516.6666666667,424.038
2016-04-17,8928.3333333333,8570.0,423.864
2016-04-18,8950.0,8705.0,423.69
2016-04-19,9070.0,8630.0,424.08
2016-04-20,9215.0,8560.0,425.22
2016-04-21,9430.0,8765.0,423.552
2016-04-22,9130.0,8713.3333333333,420.924
2016-04-23,9113.3333333333,8661.6666666667,420.282
2016-04-24,9096.6666666667,8610.0,419.64
2016-04-25,9080.0,8595.0,418.998
2016-04-26,9060.0,8700.0,418.056
2016-04-27,9200.0,8640.0,416.352
2016-04-28,9150.0,8585.0,415.752
2016-04-29,9460.0,8565.0,417.438
2016-04-30,9483.75,8545.0,417.4545
2016-05-01,9507.5,8525.0,417.471
2016-05-02,9531.25,8500.0,417.4875
2016-05-03,9555.0,8465.0,417.504
2016-05-04,9390.0,8555.0,416.442
2016-05-05,9300.0,8505.0,415.134
2016-05-06,8960.0,8378.3333333333,415.284
2016-05-07,8883.3333333333,8251.6666666667,415.086
2016-05-08,8806.6666666667,8125.0,414.888
2016-05-09,8730.0,8140.0,414.69
2016-05-10,8635.0,8075.0,414.714
2016-05-11,8780.0,7750.0,414.024
2016-05-12,8775.0,7770.0,414.018
2016-05-13,8585.0,7910.0,412.344
2016-05-14,8603.3333333333,8050.0,410.384
2016-05-15,8621.6666666667,8190.0,408.424
2016-05-16,8640.0,8300.0,406.464
2016-05-17,8630.0,8275.0,405.858
2016-05-18,8585.0,8350.0,404.178
2016-05-19,8490.0,8355.0,405.66
2016-05-20,8525.0,8478.3333333333,404.556
2016-05-21,8453.3333333333,8601.6666666667,404.0
2016-05-22,8381.6666666667,8725.0,403.444
2016-05-23,8310.0,8700.0,402.888
2016-05-24,8340.0,8535.0,402.504
2016-05-25,8340.0,8550.0,401.874
2016-05-26,8375.0,8450.0,400.896
2016-05-27,8375.0,8451.6666666667,402.744
2016-05-28,8397.5,8453.3333333333,402.4995
2016-05-29,8420.0,8455.0,402.255
2016-05-30,8442.5,8565.0,402.0105
2016-05-31,8465.0,8800.0,401.766
2016-06-01,8325.0,8820.0,401.508
2016-06-02,8365.0,9055.0,400.008
2016-06-03,8510.0,9170.0,397.116
2016-06-04,8548.3333333333,9285.0,396.664
2016-06-05,8586.6666666667,9400.0,396.212
2016-06-06,8625.0,9090.0,395.76
2016-06-07,8565.0,8825.0,396.498
2016-06-08,8825.0,8780.0,395.514
2016-06-09,8950.0,8810.0,394.746
2016-06-10,8950.0,8793.3333333333,394.662
2016-06-11,8908.3333333333,8776.6666666667,394.352
2016-06-12,8866.6666666667,8760.0,394.042
2016-06-13,8825.0,8560.0,393.732
2016-06-14,8805.0,8550.0,390.66
2016-06-15,9070.0,8700.0,389.136
2016-06-16,8785.0,8915.0,388.62
2016-06-17,9050.0,8830.0,386.238
2016-06-18,9103.3333333333,8745.0,386.128
2016-06-19,9156.6666666667,8660.0,386.018
2016-06-20,9210.0,8700.0,385.908
2016-06-21,9180.0,8700.0,386.064
2016-06-22,9230.0,8630.0,385.566
2016-06-23,9180.0,8627.0,383.502
2016-06-24,8900.0,8624.0,382.104
2016-06-25,8920.0,8621.0,382.0
2016-06-26,8940.0,8618.0,381.896
2016-06-27,8960.0,8615.0,381.792
2016-06-28,9135.0,8475.0,381.084
2016-06-29,9280.0,8360.0,380.286
2016-06-30,9415.0,8415.0,379.338
2016-07-01,9535.0,8386.6666666667,379.566
2016-07-02,9790.0,8358.3333333333,379.082
2016-07-03,10045.0,8330.0,378.598
2016-07-04,10300.0,8325.0,378.114
2016-07-05,10085.0,8520.0,376.848
2016-07-06,9675.0,8500.0,377.628
2016-07-07,9810.0,8450.0,378.264
2016-07-08,9740.0,8501.6666666667,377.328
2016-07-09,9856.6666666667,8553.3333333333,377.464
2016-07-10,9973.3333333333,8605.0,377.6
2016-07-11,10090.0,8685.0,377.736
2016-07-12,10310.0,8975.0,378.12
2016-07-13,10290.0,8920.0,378.402
2016-07-14,10370.0,8920.0,378.816
2016-07-15,10360.0,8945.0,377.586
2016-07-16,10343.3333333333,8970.0,377.384
2016-07-17,10326.6666666667,8995.0,377.182
2016-07-18,10310.0,9090.0,376.98
2016-07-19,10555.0,9260.0,377.748
2016-07-20,10445.0,9465.0,377.202
2016-07-21,10665.0,9170.0,375.546
2016-07-22,10655.0,9143.3333333333,375.36
2016-07-23,10583.3333333333,9116.6666666667,374.776
2016-07-24,10511.6666666667,9090.0,374.192
2016-07-25,10440.0,9085.0,373.608
2016-07-26,10315.0,9235.0,373.614
2016-07-27,10360.0,9180.0,374.652
2016-07-28,10535.0,9490.0,374.598
2016-07-29,10445.0,9511.25,373.074
2016-07-30,10531.6666666667,9532.5,373.034
2016-07-31,10618.3333333333,9553.75,372.994
2016-08-01,10705.0,9575.0,372.954
2016-08-02,10795.0,9470.0,372.75
2016-08-03,10650.0,9320.0,372.378
2016-08-04,10440.0,9020.0,371.748
2016-08-05,10580.0,8940.0,369.492
2016-08-06,10650.0,8860.0,369.404
2016-08-07,10720.0,8780.0,369.316
2016-08-08,10790.0,8685.0,369.228
2016-08-09,10730.0,8830.0,371.154
2016-08-10,10900.0,8830.0,370.392
2016-08-11,10690.0,8620.0,369.492
2016-08-12,10445.0,8646.6666666667,369.222
2016-08-13,10431.6666666667,8673.3333333333,369.164
2016-08-14,10418.3333333333,8700.0,369.106
2016-08-15,10405.0,8695.0,369.048
2016-08-16,10330.0,8620.0,373.992
2016-08-17,10155.0,8535.0,373.578
2016-08-18,10325.0,8585.0,373.572
2016-08-19,10250.0,8501.6666666667,373.512
2016-08-20,10208.3333333333,8418.3333333333,373.572
2016-08-21,10166.6666666667,8335.0,373.632
2016-08-22,10125.0,8390.0,373.692
2016-08-23,10235.0,8380.0,373.548
2016-08-24,10220.0,8435.0,373.206
2016-08-25,9795.0,8425.0,372.414
2016-08-26,9775.0,8448.75,370.566
2016-08-27,9761.25,8472.5,370.6395
2016-08-28,9747.5,8496.25,370.713
2016-08-29,9733.75,8520.0,370.7865
2016-08-30,9720.0,8365.0,370.86
2016-08-31,9725.0,8405.0,370.116
2016-09-01,9750.0,8540.0,369.096
2016-09-02,9880.0,8590.0,368.43
2016-09-03,9936.6666666667,8640.0,368.206
2016-09-04,9993.3333333333,8690.0,367.982
2016-09-05,10050.0,8620.0,367.758
2016-09-06,10060.0,8880.0,367.896
2016-09-07,10135.0,8960.0,367.752
2016-09-08,10310.0,9000.0,367.854
2016-09-09,10340.0,8958.3333333333,367.932
2016-09-10,10235.0,8916.6666666667,367.872
2016-09-11,10130.0,8875.0,367.812
2016-09-12,10025.0,8835.0,367.752
2016-09-13,10015.0,9115.0,367.728
2016-09-14,9770.0,8835.0,367.812
2016-09-15,9745.0,9070.0,367.806
2016-09-16,9650.0,9130.0,366.966
2016-09-17,9740.0,9190.0,366.93
2016-09-18,9830.0,9250.0,366.894
2016-09-19,9920.0,9240.0,366.858
2016-09-20,10195.0,9265.0,365.784
2016-09-21,10315.0,9205.0,364.782
2016-09-22,10545.0,8955.0,364.902
2016-09-23,10625.0,8983.3333333333,363.216
2016-09-24,10566.6666666667,9011.6666666667,362.932
2016-09-25,10508.3333333333,9040.0,362.648
2016-09-26,10450.0,9190.0,362.364
2016-09-27,10760.0,9345.0,361.86
2016-09-28,10615.0,9475.0,361.884
2016-09-29,10530.0,9580.0,362.448
2016-09-30,10460.0,9833.3333333333,361.794
2016-10-01,10370.0,10086.6666666667,361.864
2016-10-02,10280.0,10340.0,361.934
2016-10-03,10190.0,10130.0,362.004
2016-10-04,10155.0,9750.0,361.464
2016-10-05,9970.0,9820.0,360.558
2016-10-06,10120.0,9800.0,360.282
2016-10-07,10260.0,9903.3333333333,360.282
2016-10-08,10275.0,10006.6666666667,360.464
2016-10-09,10290.0,10110.0,360.646
2016-10-10,10305.0,10360.0,360.828
2016-10-11,10415.0,10320.0,360.792
2016-10-12,10575.0,10390.0,360.54
2016-10-13,10415.0,10385.0,360.096
2016-10-14,10435.0,10376.6666666667,360.708
2016-10-15,10423.3333333333,10368.3333333333,361.298
2016-10-16,10411.6666666667,10360.0,361.888
2016-10-17,10400.0,10620.0,362.478
2016-10-18,10335.0,10480.0,361.284
2016-10-19,10280.0,10710.0,361.278
2016-10-20,10165.0,10700.0,362.826
2016-10-21,9995.0,10633.3333333333,363.408
2016-10-22,10003.3333333333,10566.6666666667,363.368
2016-10-23,10011.6666666667,10500.0,363.328
2016-10-24,10020.0,10350.0,363.288
2016-10-25,10255.0,10410.0,362.424
2016-10-26,10150.0,10580.0,362.484
2016-10-27,10265.0,10510.0,362.25
2016-10-28,10340.0,10598.3333333333,361.71
2016-10-29,10410.0,10686.6666666667,362.326
2016-10-30,10480.0,10775.0,362.942
2016-10-31,10550.0,10860.0,363.558
2016-11-01,10445.0,10690.0,363.024
2016-11-02,10355.0,10465.0,362.922
2016-11-03,10440.0,10645.0,363.096
2016-11-04,10385.0,10710.0,363.708
2016-11-05,10566.6666666667,10775.0,363.526
2016-11-06,10748.3333333333,10840.0,363.344
2016-11-07,10930.0,10780.0,363.162
2016-11-08,11140.0,10950.0,362.97
2016-11-09,11450.0,10750.0,363.162
2016-11-10,11710.0,10480.0,364.41
2016-11-11,11735.0,10453.3333333333,364.41
2016-11-12,11535.0,10426.6666666667,364.774
2016-11-13,11335.0,10400.0,365.138
2016-11-14,11135.0,10400.0,365.502
2016-11-15,11155.0,10220.0,365.358
2016-11-16,11205.0,10390.0,365.826
2016-11-17,11240.0,10300.0,365.874
2016-11-18,11080.0,10266.6666666667,365.874
2016-11-19,11105.0,10233.3333333333,366.068
2016-11-20,11130.0,10200.0,366.262
2016-11-21,11155.0,10275.0,366.456
2016-11-22,11380.0,10270.0,367.482
2016-11-23,11225.0,9850.0,367.95
2016-11-24,11570.0,9840.0,367.728
2016-11-25,11465.0,9825.0,367.722
2016-11-26,11536.6666666667,9810.0,367.484
2016-11-27,11608.3333333333,9795.0,367.246
2016-11-28,11680.0,9780.0,367.008
2016-11-29,11300.0,9795.0,367.05
2016-11-30,10965.0,9800.0,366.834
2016-12-01,11210.0,9950.0,367.008
2016-12-02,11125.0,9993.3333333333,366.828
2016-12-03,11310.0,10036.6666666667,367.46
2016-12-04,11495.0,10080.0,368.092
2016-12-05,11680.0,10130.0,368.724
2016-12-06,11520.0,10225.0,368.91
2016-12-07,11550.0,10340.0,368.85
2016-12-08,11370.0,10375.0,368.85
2016-12-09,11330.0,10276.6666666667,368.772
2016-12-10,11311.6666666667,10178.3333333333,368.738
2016-12-11,11293.3333333333,10080.0,368.704
2016-12-12,11275.0,10065.0,368.67
2016-12-13,11410.0,9775.0,368.598
2016-12-14,11365.0,9825.0,369.738
2016-12-15,11245.0,9700.0,371.406
2016-12-16,11130.0,9790.0,371.286
2016-12-17,11036.6666666667,9880.0,371.324
2016-12-18,10943.3333333333,9970.0,371.362
2016-12-19,10850.0,10250.0,371.4
2016-12-20,10980.0,10380.0,371.616
2016-12-21,10885.0,10600.0,371.712
2016-12-22,10585.0,10695.0,371.712
2016-12-23,10570.0,10625.0,371.568
2016-12-24,10484.0,10555.0,371.5356
2016-12-25,10398.0,10485.0,371.5032
2016-12-26,10312.0,10810.0,371.4708
2016-12-27,10226.0,10690.0,371.4384
2016-12-28,10140.0,10600.0,371.406
2016-12-29,10035.0,10540.0,371.28
2016-12-30,10010.0,10438.3333333333,371.28
2016-12-31,10058.75,10336.6666666667,371.4765
2017-01-01,10107.5,10235.0,371.673
2017-01-02,10156.25,10210.0,371.8695
2017-01-03,10205.0,10025.0,372.066
2017-01-04,9975.0,10190.0,371.724
2017-01-05,10230.0,10300.0,370.92
2017-01-06,10185.0,10316.6666666667,370.92
2017-01-07,10205.0,10333.3333333333,371.284
2017-01-08,10225.0,10350.0,371.648
2017-01-09,10245.0,10475.0,372.012
2017-01-10,10435.0,10600.0,371.964
2017-01-11,10450.0,10455.0,371.928
2017-01-12,9975.0,10470.0,371.82
2017-01-13,10115.0,10470.0,370.866
2017-01-14,10155.0,10470.0,370.488
2017-01-15,10195.0,10470.0,370.11
2017-01-16,10235.0,10390.0,369.732
2017-01-17,10175.0,10305.0,372.114
2017-01-18,10160.0,10220.0,371.256
2017-01-19,10050.0,10030.0,371.028
2017-01-20,9735.0,10046.6666666667,372.006
2017-01-21,9746.6666666667,10063.3333333333,371.994
2017-01-22,9758.3333333333,10080.0,371.982
2017-01-23,9770.0,10320.0,371.97
2017-01-24,9765.0,10195.0,375.504
2017-01-25,9635.0,10320.0,380.154
2017-01-26,9565.0,10390.0,382.002
2017-01-27,9380.0,10460.0,381.714
2017-01-28,9418.3333333333,10530.0,381.478
2017-01-29,9456.6666666667,10600.0,381.242
2017-01-30,9495.0,10485.0,381.006
2017-01-31,9890.0,10400.0,382.29
2017-02-01,10025.0,10470.0,382.62
2017-02-02,10360.0,10430.0,382.098
2017-02-03,10160.0,10616.6666666667,382.074
2017-02-04,10220.0,10803.3333333333,382.108
2017-02-05,10280.0,10990.0,382.142
2017-02-06,10340.0,11180.0,382.176
2017-02-07,10390.0,11490.0,383.292
2017-02-08,10440.0,11725.0,383.244
2017-02-09,10380.0,11770.0,382.584
2017-02-10,10450.0,11580.0,381.864
2017-02-11,10525.0,11390.0,382.256
2017-02-12,10600.0,11200.0,382.648
2017-02-13,10675.0,11220.0,383.04
2017-02-14,10825.0,11275.0,381.546
2017-02-15,10710.0,11300.0,380.61
2017-02-16,10875.0,11150.0,380.1
2017-02-17,10900.0,11170.0,379.494
2017-02-18,10948.3333333333,11190.0,380.924
2017-02-19,10996.6666666667,11210.0,382.354
2017-02-20,11045.0,11400.0,383.784
2017-02-21,11020.0,11280.0,384.9
2017-02-22,10710.0,11590.0,384.0
2017-02-23,10635.0,11510.0,381.72
2017-02-24,10680.0,11583.3333333333,379.68
2017-02-25,10753.3333333333,11656.6666666667,379.324
2017-02-26,10826.6666666667,11730.0,378.968
2017-02-27,10900.0,11380.0,378.612
2017-02-28,10870.0,11010.0,377.466
2017-03-01,11000.0,11270.0,377.778
2017-03-02,10900.0,11190.0,378.444
2017-03-03,10900.0,11376.6666666667,377.73
2017-03-04,10898.3333333333,11563.3333333333,377.58
2017-03-05,10896.6666666667,11750.0,377.43
2017-03-06,10895.0,11600.0,377.28
2017-03-07,10920.0,11625.0,381.096
2017-03-08,10520.0,11440.0,386.118
2017-03-09,10100.0,11380.0,385.83
2017-03-10,10030.0,11370.0,384.978
2017-03-11,10068.3333333333,11360.0,384.622
2017-03-12,10106.6666666667,11350.0,384.266
2017-03-13,10145.0,11480.0,383.91
2017-03-14,10090.0,11430.0,384.522
2017-03-15,10185.0,11325.0,386.4
2017-03-16,10290.0,11215.0,384.924
2017-03-17,10200.0,11110.0,384.258
2017-03-18,10153.3333333333,11005.0,383.78
2017-03-19,10106.6666666667,10900.0,383.302
2017-03-20,10060.0,11025.0,382.824
2017-03-21,10105.0,10960.0,381.948
2017-03-22,9950.0,10605.0,381.714
2017-03-23,9915.0,10640.0,382.176
2017-03-24,9920.0,10552.0,382.266
2017-03-25,9850.0,10464.0,382.23
2017-03-26,9780.0,10376.0,382.194
2017-03-27,9710.0,10288.0,382.158
2017-03-28,9740.0,10200.0,381.18
2017-03-29,9915.0,10130.0,379.866
2017-03-30,9935.0,10095.0,378.402
2017-03-31,9875.0,10138.75,377.514
2017-04-01,9905.0,10182.5,377.168
2017-04-02,9935.0,10226.25,376.822
2017-04-03,9965.0,10270.0,376.476
2017-04-04,9865.0,10025.0,374.964
2017-04-05,10170.0,10280.0,376.872
2017-04-06,10320.0,10240.0,376.566
2017-04-07,9950.0,10255.0,375.702
2017-04-08,10000.0,10270.0,375.312
2017-04-09,10050.0,10285.0,374.922
2017-04-10,10100.0,10475.0,374.532
2017-04-11,10050.0,10480.0,370.872
2017-04-12,9710.0,10020.0,369.678
2017-04-13,9695.0,10180.0,369.438
2017-04-14,9665.0,10236.6666666667,369.4212
2017-04-15,9635.0,10293.3333333333,369.4044
2017-04-16,9605.0,10350.0,369.3876
2017-04-17,9575.0,10230.0,369.3708
2017-04-18,9545.0,10210.0,369.354
2017-04-19,9455.0,10100.0,374.952
2017-04-20,9380.0,9810.0,375.738
2017-04-21,9395.0,9823.3333333333,380.946
2017-04-22,9353.3333333333,9836.6666666667,380.796
2017-04-23,9311.6666666667,9850.0,380.646
2017-04-24,9270.0,9800.0,380.496
2017-04-25,9235.0,9680.0,380.172
2017-04-26,9255.0,9630.0,379.338
2017-04-27,9190.0,9430.0,379.002
2017-04-28,9485.0,9466.6666666667,379.644
2017-04-29,9485.0,9503.3333333333,379.5285
2017-04-30,9485.0,9540.0,379.413
2017-05-01,9485.0,9950.0,379.2975
2017-05-02,9485.0,10075.0,379.182
2017-05-03,9280.0,10400.0,380.472
2017-05-04,9010.0,10220.0,380.502
2017-05-05,8935.0,10275.0,380.712
2017-05-06,8980.0,10330.0,380.712
2017-05-07,9025.0,10385.0,380.712
2017-05-08,9070.0,10435.0,380.712
2017-05-09,9190.0,10490.0,380.718
2017-05-10,9195.0,10440.0,381.378
2017-05-11,9370.0,10460.0,381.834
2017-05-12,9325.0,10546.6666666667,380.61
2017-05-13,9320.0,10633.3333333333,380.286
2017-05-14,9315.0,10720.0,379.962
2017-05-15,9310.0,10875.0,379.638
2017-05-16,9015.0,10790.0,380.25
2017-05-17,9165.0,10915.0,380.34
2017-05-18,9005.0,10950.0,379.824
2017-05-19,9180.0,10998.3333333333,378.894
2017-05-20,9243.3333333333,11046.6666666667,378.882
2017-05-21,9306.6666666667,11095.0,378.87
2017-05-22,9370.0,11065.0,378.858
2017-05-23,9290.0,10780.0,378.414
2017-05-24,9130.0,10720.0,384.798
2017-05-25,9067.5,10760.0,383.451
2017-05-26,9005.0,10826.6666666667,382.104
2017-05-27,9010.0,10893.3333333333,381.651
2017-05-28,9015.0,10960.0,381.198
2017-05-29,9020.0,10950.0,380.745
2017-05-30,9025.0,11065.0,380.292
2017-05-31,8810.0,10975.0,378.984
2017-06-01,8830.0,10940.0,384.966
2017-06-02,8715.0,10950.0,383.292
2017-06-03,8750.0,10960.0,382.688
2017-06-04,8785.0,10970.0,382.084
2017-06-05,8820.0,10960.0,381.48
2017-06-06,8800.0,10590.0,379.932
2017-06-07,8870.0,10110.0,379.572
2017-06-08,8800.0,10070.0,378.174
2017-06-09,8805.0,10113.3333333333,376.914
2017-06-10,8850.0,10156.6666666667,376.566
2017-06-11,8895.0,10200.0,376.218
2017-06-12,8940.0,10130.0,375.87
2017-06-13,8720.0,10240.0,375.822
2017-06-14,8815.0,10320.0,376.452
2017-06-15,8830.0,10215.0,376.986
2017-06-16,8905.0,10188.3333333333,376.95
2017-06-17,8901.6666666667,10161.6666666667,377.124
2017-06-18,8898.3333333333,10135.0,377.298
2017-06-19,8895.0,10160.0,377.472
2017-06-20,8980.0,9985.0,377.472
2017-06-21,8890.0,9995.0,377.094
2017-06-22,8910.0,9950.0,376.644
2017-06-23,9170.0,9883.3333333333,375.852
2017-06-24,9126.6666666667,9816.6666666667,375.552
2017-06-25,9083.3333333333,9750.0,375.252
2017-06-26,9040.0,9785.0,374.952
2017-06-27,9060.0,9990.0,374.634
2017-06-28,9125.0,10010.0,373.914
2017-06-29,9275.0,9955.0,372.87
2017-06-30,9280.0,9980.0,372.228
2017-07-01,9310.0,10005.0,371.972
2017-07-02,9340.0,10030.0,371.716
2017-07-03,9370.0,9965.0,371.46
2017-07-04,9125.0,10235.0,370.62
2017-07-05,9065.0,10330.0,370.284
2017-07-06,9090.0,10020.0,372.642
2017-07-07,8950.0,10068.3333333333,372.876
2017-07-08,8928.3333333333,10116.6666666667,372.876
2017-07-09,8906.6666666667,10165.0,372.876
2017-07-10,8885.0,10115.0,372.876
2017-07-11,8980.0,9755.0,372.588
2017-07-12,9210.0,9755.0,376.476
2017-07-13,9185.0,9724.0,375.648
2017-07-14,9380.0,9693.0,374.544
2017-07-15,9446.6666666667,9662.0,374.098
2017-07-16,9513.3333333333,9631.0,373.652
2017-07-17,9580.0,9600.0,373.206
2017-07-18,9595.0,9490.0,373.968
2017-07-19,9720.0,9430.0,375.384
2017-07-20,9540.0,9460.0,376.566
2017-07-21,9560.0,9423.3333333333,376.182
2017-07-22,9560.0,9386.6666666667,375.868
2017-07-23,9560.0,9350.0,375.554
2017-07-24,9560.0,9280.0,375.24
2017-07-25,9885.0,9330.0,375.138
2017-07-26,9915.0,9225.0,376.038
2017-07-27,10105.0,9530.0,376.08
2017-07-28,10180.0,9523.75,374.478
2017-07-29,10198.3333333333,9517.5,373.996
2017-07-30,10216.6666666667,9511.25,373.514
2017-07-31,10235.0,9505.0,373.032
2017-08-01,10155.0,9325.0,372.936
2017-08-02,10205.0,9060.0,373.374
2017-08-03,10255.0,8980.0,373.086
2017-08-04,10335.0,9015.0,373.086
2017-08-05,10326.6666666667,9050.0,373.818
2017-08-06,10318.3333333333,9085.0,374.55
2017-08-07,10310.0,9230.0,375.282
2017-08-08,10280.0,9245.0,373.992
2017-08-09,10710.0,9375.0,374.544
2017-08-10,10770.0,9365.0,374.382
2017-08-11,10590.0,9358.3333333333,375.696
2017-08-12,10563.3333333333,9351.6666666667,375.56
2017-08-13,10536.6666666667,9345.0,375.424
2017-08-14,10510.0,9090.0,375.288
2017-08-15,10370.0,9200.0,384.258
2017-08-16,10560.0,9040.0,385.56
2017-08-17,10710.0,9205.0,385.194
2017-08-18,10730.0,9286.6666666667,384.864
2017-08-19,10903.3333333333,9368.3333333333,384.774
2017-08-20,11076.6666666667,9450.0,384.684
2017-08-21,11250.0,9340.0,384.594
2017-08-22,11430.0,9160.0,385.536
2017-08-23,11435.0,9102.5,385.974
2017-08-24,11640.0,9045.0,385.2
2017-08-25,11610.0,9051.25,387.45
2017-08-26,11641.25,9057.5,387.6975
2017-08-27,11672.5,9063.75,387.945
2017-08-28,11703.75,9070.0,388.1925
2017-08-29,11735.0,8860.0,388.44
2017-08-30,11555.0,8865.0,386.55
2017-08-31,11620.0,8780.0,389.154
2017-09-01,12005.0,8810.0,388.824
2017-09-02,12043.3333333333,8840.0,388.298
2017-09-03,12081.6666666667,8870.0,387.772
2017-09-04,12120.0,8875.0,387.246
2017-09-05,12150.0,8915.0,385.392
2017-09-06,11920.0,8855.0,383.37
2017-09-07,12035.0,8865.0,384.15
2017-09-08,11845.0,8903.3333333333,384.978
2017-09-09,11746.6666666667,8941.6666666667,384.278
2017-09-10,11648.3333333333,8980.0,383.578
2017-09-11,11550.0,8790.0,382.878
2017-09-12,11535.0,8880.0,382.89
2017-09-13,11485.0,8885.0,383.256
2017-09-14,11265.0,8975.0,383.64
2017-09-15,11005.0,8983.3333333333,384.078
2017-09-16,11033.3333333333,8991.6666666667,383.876
2017-09-17,11061.6666666667,9000.0,383.674
2017-09-18,11090.0,9045.0,383.472
2017-09-19,10950.0,8930.0,383.502
2017-09-20,11375.0,8965.0,380.736
2017-09-21,10860.0,9200.0,380.058
2017-09-22,10580.0,9166.6666666667,381.33
2017-09-23,10518.3333333333,9133.3333333333,381.074
2017-09-24,10456.6666666667,9100.0,380.818
2017-09-25,10395.0,9120.0,380.562
2017-09-26,10450.0,9180.0,383.298
2017-09-27,10530.0,9330.0,385.158
2017-09-28,10175.0,9335.0,384.942
2017-09-29,10585.0,9360.0,381.942
2017-09-30,10515.0,9385.0,382.8
2017-10-01,10445.0,9410.0,383.658
2017-10-02,10375.0,9170.0,384.516
2017-10-03,10555.0,9120.0,382.734
2017-10-04,10640.0,9130.0,387.828
2017-10-05,10560.0,8995.0,387.222
2017-10-06,10500.0,8970.0,386.502
2017-10-07,10590.0,8945.0,385.956
2017-10-08,10680.0,8920.0,385.41
2017-10-09,10770.0,9040.0,384.864
2017-10-10,10910.0,9230.0,383.82
2017-10-11,10980.0,9230.0,383.148
2017-10-12,11195.0,9420.0,385.83
2017-10-13,11605.0,9495.0,385.572
2017-10-14,11666.6666666667,9570.0,385.644
2017-10-15,11728.3333333333,9645.0,385.716
2017-10-16,11790.0,9650.0,385.788
2017-10-17,11675.0,9780.0,385.656
2017-10-18,11745.0,9610.0,385.218
2017-10-19,11680.0,9615.0,386.418
2017-10-20,12050.0,9613.3333333333,387.942
2017-10-21,11948.3333333333,9611.6666666667,387.28
2017-10-22,11846.6666666667,9610.0,386.618
2017-10-23,11745.0,9935.0,385.956
2017-10-24,11950.0,9960.0,385.284
2017-10-25,11860.0,10155.0,387.948
2017-10-26,11845.0,10215.0,385.956
